,Derived,Consensus
ILEt6,0.0,0.0
LEUt6,0.0,0.0
TCHOLAabcv,0.0,0.0
NFTYROX,0.0,0.0
2DOXG6PP,0.0,0.0
THIORDXm,0.0,0.0
THIORDXni,-2.128322847544262e-07,0.0
THIORDXp,-2.8489407840322997e-05,-2.2893373170318156e-05
GCC2bim,0.0,0.0
10FTHFtm,-1.147352464544825e-05,0.0
2OXOADPTm,8.703535231161361e-05,0.00010810127573462299
3HAD100m,0.0,0.0
3HAD120m,0.0,0.0
3HAD140m,0.0,0.0
3HAD160m,0.0,0.0
3HAD180m,0.0,0.0
3HAD40m,0.0,0.0
3HAD60m,0.0,0.0
3HAD80m,0.0,0.0
3M2OBLOXRD1,0.0,0.0
3M2OBLOXRD2,0.0,0.0
3OAR100m,0.0,0.0
3OAR120m,0.0,0.0
3OAR140m,0.0,0.0
3OAR160m,0.0,0.0
3OAR180m,0.0,0.0
3OAR40m,0.0,0.0
3OAR60m,0.0,0.0
3OAR80m,0.0,0.0
3OAS100m,0.0,0.0
3OAS120m,0.0,0.0
3OAS140m,0.0,0.0
3OAS160m,0.0,0.0
3OAS180,0.0,0.0
3OAS60m,0.0,0.0
3OAS80m,0.0,0.0
3SALACBOXL,0.0,0.0
3SALATAi,0.0,0.0
3SPYRSP,0.0,0.0
5HOXINDACTO2OX,0.0,0.0
5HOXINDACTOX,0.0,0.0
5MTHFtm,0.0,0.0
AACOAT,0.0,0.0
AASAD3,0.0,0.0
ACACT10m,0.0,0.0
ACACT1x,0.0,0.0
ACACT2rx,0.0,0.0
ACACT3rx,0.0,0.0
ACGPID,0.0,0.0
ACOAD8m,0.0,0.0
ACOAD9m,0.0,0.0
ACOAH,0.0,0.0
ACODA,0.0,0.0
ACONTx,0.0,0.0
ACPpds,0.0,0.0
ACPS1,0.0,0.0
ADPRDP,-1.0563771425534454e-09,-9.930847026201573e-10
AHSERL2,1.2045177938678722e-05,1.5987380384422533e-05
ALATRSm,0.0,0.0
ALCD19,0.0,0.0
ALDD2x,0.0,0.0
ALKP,0.0,0.0
ALKPv,0.0,0.0
AM6SAD,0.0,0.0
AMCOXO,0.0,0.0
AMPTASECG,-5.281885712808049e-10,0.0
APAT2r,0.000982240311032963,0.0007743535983436688
APRAUR,0.0,0.0
ASP1DC,0.0009823441605192216,0.0007744299271397233
ASPO1,0.0,0.0
ASPO6,1.0563771425534454e-09,0.0
BBHOX,0.0,0.0
BDMT,0.0,0.0
BMTer,0.0,0.0
BPNT2,0.0,0.0
CHTNASE,0.0,0.0
COAtp,0.0,0.0
COAtr,0.0,0.0
CYSO,0.0,0.0
CYSSm,0.0,0.0
CYSTRSm,0.0,0.0
CYTDH,0.0,0.0
CYTDK1,0.0,0.0
DADA,0.0,0.0
DALAOX,0.0,0.0
DALAxt,0.0,0.0
DDPGA,0.0,0.0
DESAT18_10,0.0,0.0
DHAD1,0.0,0.0
DHAD2,0.0,0.0
DHPPDA2,0.0,0.0
DHPS,0.0,4.965423512897499e-10
DOLASNT,0.0,0.0
DOLPGT1,0.0,0.0
DOLPGT2,0.0,0.0
DOLPGT3,0.0,0.0
DOLPHer,0.0,0.0
DOLPMT1,0.0,0.0
DOLPMT2,0.0,0.0
DOLPMT3,0.0,0.0
DOLPMT4,0.0,0.0
EAR100ym,0.0,0.0
EAR120ym,0.0,0.0
EAR140ym,0.0,0.0
EAR160ym,0.0,0.0
EAR180xm,0.0,0.0
EAR40ym,0.0,0.0
EAR60ym,0.0,0.0
EAR80ym,0.0,0.0
ECOAH1,0.0,0.0
ECOAH12m,0.0,0.0
ECOAH1x,0.0,0.0
ECOAH2p,0.0,0.0
ECOAH3x,0.0,0.0
ECOAH9ir,0.0,0.0
ETFQO,0.0,0.0
FACOAE160,0.0,0.0
FACOAE180,0.0,0.0
FACOAL180,0.0,0.0
FACOAL183,0.0,0.0
FADDP,0.0,-4.965423513128528e-10
FALDH2,0.0,0.0
FALGTHLs,0.0,0.0
FEROc,0.0,0.0
FOLD3,0.0,0.0
FOMETR,0.0,0.0
FRDO,0.0,0.0
FTCD,0.0,0.0
FTHFDH,0.0,1.4362331702413721e-05
FTHFDHm,0.0,3.972338810502823e-09
G12MT1,0.0,0.0
G12MT2,0.0,0.0
G13MT,0.0,0.0
G16MT,0.0,0.0
GHMT3,0.0,0.0
GLCNACPT,0.0,0.0
GLCNACT,0.0,0.0
GLNtm,0.0,0.0
GLNTRAT,0.0,0.0
GLNTRATm,0.0,0.0
GLNTRSm,0.0,0.0
GluForTx,0.0,0.0
GLUSy,0.0,0.0
GLUTCOADHc,0.0,0.0
GLYO,0.0,0.0
GLYtm,1.1477750154018497e-05,0.0
GLYTRSm,0.0,0.0
GNK,0.0,0.0
GPDDA2,0.0,0.0
GPIMTer,0.0,0.0
GTHRDHpp,-5.281885712808049e-10,0.0
GUACYC,0.0,0.0
H2ETer,0.0,0.0
H5MTer,0.0,0.0
H6ET3er,0.0,0.0
H6MTer,0.0,0.0
H6MTg,0.0,0.0
HACD1,0.0,0.0
HACD1x,0.0,0.0
HACD2x,0.0,0.0
HACD3x,0.0,0.0
HACD9m,0.0,0.0
HACDp20,0.0,0.0
HACDp22,0.0,0.0
HACDp24,0.0,0.0
HIBDm,0.0,0.0
HISD,0.0,0.0
HMGLm,0.0,0.0
HSERTAm,1.2045177938678722e-05,1.5987380384422533e-05
HXAND,0.0,0.0
IZPN,0.0,0.0
KAS14m,0.0,0.0
KATp20,0.0,0.0
KATp22,0.0,0.0
KATp24,0.0,0.0
KYNAKGAT,0.0,0.0
LFORKYNHYD,0.0,0.0
LPASE,0.0,0.0
lplipa2,0.0,0.0
LTA4H,0.0,0.0
LYSMTF1n,0.0,0.0
LYSMTF2n,0.0,0.0
LYSMTF3n,0.0,0.0
M4BET2er,0.0,0.0
M4CET3er,0.0,0.0
MAN1PT2,0.000124359495008907,0.00018885700397205677
MAOX,0.0,0.0
MCCCrm,0.0,0.0
MCITD,0.0,0.0
ME1,0.0,0.0
MG1er,0.0,0.0
MG2er,0.0,0.0
MG3er,0.0,0.0
MGCHrm,0.0,0.0
MI13PP,0.0,0.0
MI145P6Kc,0.0,0.0
MI145PP,0.0,0.0
MI14PP,0.0,0.0
MI3PP,5.432846512161705e-06,6.618869521686813e-07
MI4PP,0.0,0.0
MICITDm,0.0,0.0
MM8Ber,0.0,0.0
MMSAD3,0.000982240311032963,0.0007743535983436688
MMTSAO,0.0,0.0
MTAN,0.0,0.0
MTRK,0.0,0.0
NADDP,0.0,0.0
NADDPm,0.0,0.0
NADS2m,0.0,0.0
NICRNS,0.0,0.0
NICRNSm,0.0,9.930847026201573e-10
NODOx,0.0,0.0
NP1,0.0,0.0
NTP1,0.0,0.0
NTP1er,0.0,0.0
NTP1g,0.0,0.0
NTP1m,0.0,0.0
NTP3v,0.0,0.0
NTPP1,0.0,0.0
OPAHir,0.0,0.0
P5CRm,5.008142283660418e-05,6.782240771243063e-05
PCLAD,0.0,0.0
PDHa1,0.04508672735971621,0.04654927663873266
PDHa2,0.04503642305480839,0.04647291306091372
PI4PP,0.0,0.0
PIACGT,0.0,0.0
PIPLC,0.0,0.0
pla2_2,0.0,0.0
plipa2,0.0,0.0
PPAtm,0.0,0.0
PPItx,0.0,0.0
PPNCL3,1.0384948625878371e-07,0.0
PROAKGOX1r,0.0,0.0
PROTRSm,0.0,0.0
PUTA3,-5.008142283660418e-05,-6.782240771243063e-05
SBTPD,0.0,0.0
SERTRSm,0.0,0.0
SPMDOX,0.0,0.0
SPODM,0.0,0.0
SPODMm,0.0,0.0
St,0.0,0.0
SUCCtp,0.0,0.0
THFtm,1.1260164172122493e-05,0.0
TMABADH,0.0,0.0
TMLYSOX,0.0,0.0
TRPS2,0.0,0.0
TRPS3r,0.0,0.0
UDPDOLPT,0.0,0.0
UDPGP,0.0,0.0
URCN,0.0,0.0
UREAt,0.0,0.0
VALt5m,0.0,0.0
VPAMT,0.0,0.0
XAND,0.0,0.0
XAO2,0.0,0.0
ABTDG,0.0,0.0
ASNtm,0.0,0.0
3HBCOAHLm,0.0,0.0
GLNFRDOX,0.0,0.0
FCYTB5R,8.141718257770916e-05,5.9755815917965745e-05
NADHKm,0.0,0.0
OSUCCCL,0.0,0.0
OSUCCCLm,0.0,0.0
ACOAO20p,0.0,0.0
ACOAO22p,0.0,0.0
ACOAO24p,0.0,0.0
ACOAO04p,0.0,0.0
ACOAO06p,0.0,0.0
ACOAO08p,0.0,0.0
GTP89H,5.281885713309328e-10,0.0
ICLx,0.0,0.0
PAPSH,0.0,0.0
TRNAALAMET,0.0,0.0
TRNAGUAMETc,0.0,0.0
TRNAGUAMETm,0.0,0.0
AKGDH1,0.0,0.0
TRPOX,0.0,0.0
ETHAMPPL,0.0,0.0
SO3FDXRD,0.0,0.0
CYSTH2SS,1.572050055594404e-05,4.809521462723575e-06
FOLR,2.1336047332575714e-07,0.0
NFORAH,0.0,0.0
E3MMALOR,5.030430490781374e-05,7.636357781893736e-05
DOLPPP,0.0,0.0
TRNADMPPT,0.0,0.0
HISTD,3.434218346839729e-05,3.385426336489091e-05
INOSTK1,0.0,0.0
PCH,0.0,0.0
AGL_PP,0.0,0.0
PAL_PP,0.0,0.0
BDGLC1R,0.0,0.0
GLCISO,0.0,0.0
HYPTAURDH,0.0,0.0
HXDCALOR,0.0,0.0
DHORDm,0.0,0.0
ICDOXSUC,0.0,0.0
ICDOXSUCm,0.0,0.0
2OXOADOX,0.0,0.0
PGH,0.0,0.0
PETH,0.0,0.0
PEH,0.0,0.0
URATEHO,0.0,0.0
OLIGOPK,0.0,0.0
FCYTDESAT18,8.141718257770916e-05,5.9755815917965745e-05
FAOXC183806x,0.0,0.0
FOLR2m,2.1336047332575714e-07,0.0
CHTNDAe,0.0,0.0
NARGNHOX,0.0,0.0
FICYTCS,0.0,0.0
4HPHACR,0.0,0.0
PDHbrm,0.04503642305480839,0.04647291306091372
GALURUT,0.0,0.0
3OASTO,0.0,0.0
3M2OBLOXRD3,0.0,0.0
ECOAH9p,0.0,0.0
ECOAH10p,0.0,0.0
ECOAH12p,0.0,0.0
SBTK6,0.0,0.0
GGLUCTC,0.0,0.0
HISTD1,3.434218346839729e-05,3.385426336489091e-05
RNAUUM,0.0,0.0
TRNAPSURI,0.0,0.0
TRNAPSURIm,0.0,0.0
4NPHPP,0.0,0.0
PTPPALDHT,0.0,0.0
MCPSULT,0.0,0.0
ARDENDR,0.0,0.0
13DAMPPO,0.0,0.0
ACOAD10NADm,0.0,0.0
3MOPDH3,0.0,0.0
AKGDH2,0.0,0.0
LANOSTD24,0.0,0.0
ARGTRNATR,0.0,0.0
CITCONH,5.030430490781374e-05,7.636357781893736e-05
E3MMALH,5.030430490781374e-05,7.636357781893736e-05
ALLTNISOR,0.0,0.0
4MOPDH3,0.0,0.0
GLUAATRANS,0.0,0.0
ASPTRNAQL,0.0,0.0
ASPTRNAQLm,0.0,0.0
NTMELYSH,0.0,0.0
LPEAT_PP,0.0,0.0
OXPTPH,5.281885713309328e-10,0.0
ALACPYRL,5.030430490781374e-05,7.636357781893736e-05
4HTHBDH,0.0,0.0
BTNCBXLH,0.0,0.0
UPPDC2,0.0,0.0
FAPTPAH,5.281885713309328e-10,0.0
25DAPTPM,5.281885713309328e-10,0.0
3H3M2OPR,5.030430490781374e-05,7.636357781893736e-05
3H3M2OPS,5.030430490781374e-05,7.636357781893736e-05
BTNAPOCL,0.0,0.0
DHDPP,0.0,0.0
GPIAT,0.0,0.0
CERASE224,0.0,0.0
CERASE226,0.0,0.0
5HIURATEH,0.0,0.0
OHCUREIMDZLNCAR,0.0,0.0
PAOX,0.0,0.0
4HPHACS,0.0,0.0
MI3PS,5.432846512161705e-06,6.618869521686813e-07
DKMPPDb,0.0,0.0
DKMPPDa,0.0,0.0
CITMALS,5.030430490781374e-05,7.636357781893736e-05
CYSST,0.0,0.0
4MOPDH1,0.0,0.0
4MOPDH2,0.0,0.0
3MOPDH1,0.0,0.0
3MOPDH2,0.0,0.0
OGLYCOS,0.0,0.0
OACPN6OT,0.0,0.0
PN6OLST,0.0,0.0
OACPSST,0.0,0.0
LPACPN6LPT,0.0,0.0
LPTAYYLT,0.0,0.0
LPPROTL,0.0,0.0
SERSECTRSm,0.0,0.0
SERSECTRS,0.0,0.0
APCADVS,0.0,0.0
SLD,0.0,0.0
DOLPMT5,0.0,0.0
IND3ACS,0.0,0.0
16MANASE,0.0,0.0
AGPGAT,0.0,0.0
AGPGS,0.0,0.0
MLCLPNAT,0.0,0.0
CLPNAH,0.0,0.0
DAHSS,0.0,0.0
Coq1,0.0,0.0
TRNADHUS,0.0,0.0
STEROLS,0.0,1.467242924741375e-05
GLYCERIDES,0.0,2.2387307068231805e-05
LIPIDS,0.0,3.078562578139687e-05
PI1456PP,0.0,0.0
ALTOX,0.0,0.0
G15LACH,0.0,0.0
L_LACDm,0.0,0.0
PMTCOAtr,0.0,0.0
ACter,0.0,0.0
PIt2er,0.0,0.0
ATPter,0.0,0.0
ADPter,0.0,0.0
PTD1INOter,0.0,0.0
CDPter,0.0,0.0
UDPGLCtr,0.0,0.0
CTPter,0.0,0.0
ATPter_H,0.0,0.0
GDPMANter,0.0,0.0
H2O2ter,0.0,0.0
LCYSTINter,0.0,0.0
UMPter,0.0,0.0
NO3t,0.0,0.0
ACPt,0.0,0.0
CHITINt,0.0,0.0
CHITOSt,0.0,0.0
D_LACt,0.0,0.0
growth,0.0005281885712808049,0.0004965423513128528
L_LACt,0.0,0.0
PIt2g,0.0,0.0
ATPtg_H,0.0,0.0
GTHOXtm,0.0,0.0
H2Stm,0.0,0.0
NCAMtm,-1.0563771425534454e-09,-9.930847026201573e-10
ACHMStm,-1.2045177938678722e-05,-1.5987380384422533e-05
HOMtm,-1.2045177938678722e-05,-1.5987380384422533e-05
OROTtm,0.0,0.0
METtm,0.0,0.0
TRPtm,0.0,0.0
TYRtm,0.0,0.0
CYStm,0.0,0.0
Stm,0.0,0.0
1PYR5Ctm,5.008142283660418e-05,6.782240771243063e-05
4MOPtm,-9.256920254194386e-05,-0.0001254243608964577
METHFtm,0.0,0.0
GTHRDtm,0.0,0.0
ACSERtm,0.0,0.0
ACORNtm,0.0,0.0
ACACtm,0.0,0.0
NADtm,0.0,0.0
MALSUCCtm,0.0,0.0
AKGMALtm,0.04737796411495446,0.049985880773925656
FEt1m,5.281885712808049e-10,4.965423513128528e-10
DHORtm,0.0,0.0
THRtm,0.0,0.0
2HETHPPtm,0.0,0.0
2MOPtm,0.0,0.0
ACCOAtm,0.0,0.0
ALACtm,0.0,0.0
CBPtm,0.0,0.0
CPPPG3tm,0.0,0.0
HCITtm,0.0,0.0
LCADtm,0.0,0.0
LKYNRtm,0.0,0.0
SERtm,0.0,-1.7029770018779737e-07
TTC_GGDPtm,0.0,0.0
23DHMPtm,0.0,0.0
CRNCAR8tp,0.0,0.0
B2COAtp,0.0,0.0
CITtp,0.0,0.0
AKGMALtp,0.0,0.0
FA183COAabcp,0.0,0.0
FA240COAabcp,0.0,0.0
FA260COAabcp,0.0,0.0
DHAtv,0.0,0.0
GTPGDPtv,0.0,0.0
MANtv,0.0,0.0
GTPtv,0.0,0.0
DHAPtv,0.0,0.0
ODCALOR,0.0,0.0
34HPPOR,0.0,0.0
ASPGLUtp,0.0,0.0
CO2tg,0.0,0.0
CRNCARtp,0.0,0.0
DHFtm,2.1336047332575714e-07,0.0
FLDO,0.0,0.0
FTHFCLm,0.0,0.0
FUMAC,0.0,0.0
G5SADsm,5.008142283660418e-05,6.782240771243063e-05
GLUN,0.0,0.0
HGNTOR,0.0,0.0
MACACI,0.0,0.0
NADN,-1.0563771425534454e-09,-9.930847026201573e-10
NADPPPS,-5.281885717104036e-10,-4.965423504494932e-10
NH4tp,0.0,0.0
NTD1,0.0,0.0
NTD11,0.0,0.0
NTD6,0.0,0.0
NTD8,0.0,0.0
NTD9,0.0,0.0
NTP3,0.0,0.0
P5CDm,0.0,0.0
PEtg_SC,0.0,0.0
PROtm,0.0,0.0
PStg_SC,0.0,0.0
QULNS,1.0563771425534454e-09,0.0
SERAT,0.0,0.0
PHOSPHOLIPIDS,0.0,6.314131847764499e-06
PROTEINS,0.0,0.00018372066998575555
CARBOHYDRATES,0.0,0.00018322412763444268
RNA,4.6265662158607115e-06,3.277179518664829e-05
DNA,2.2251153659636822e-07,6.455050567067086e-07
COF,0.0005281885712808049,0.0004965423513128528
Consensus,0.0,0.0004965423513128528
HEXDPtm,0.0,0.0
PItv,0.0,0.0
ACACT9p,0.0,0.0
ACOAO9p,0.0,0.0
CERS124,8.703403260741489e-08,0.0
CERS126,0.0,0.0
CERS224,0.0,1.2016888315506695e-07
CERS226,4.983607819445756e-08,0.0
FA182COAabcp,0.0,0.0
LGTHL,0.0,0.0
PDE1,0.0,0.0
PDE4,0.0,0.0
TREHe,0.0,0.0
PSERDv_PP,0.0,0.0
MNTt,0.0,0.0
METOHte,0.0,0.0
ACPtm,0.0,0.0
METOHtx,0.0,0.0
O2tx,1.4244703920161499e-05,1.1446686585159078e-05
PStv_PP,0.0,0.0
PEtv_PP,0.0,0.0
CDPDGPm_PP,1.7937938099272296e-06,8.713501949915009e-08
13BGH,0.0,0.0
13GS,0.0017446865837823062,0.0005615819511995668
2DHPtm,0.0,0.0
3C3HMPtm,-9.256920254194386e-05,-0.0001254243608964577
3DSPHR,2.673212844757537e-07,2.8017720953017264e-07
3HAO,0.0,0.0
3MOBtm,-7.685548294625063e-05,-0.00010839448778401189
3MOPtm,7.993538061149691e-05,0.0
4HBZtm,5.28188571283499e-10,4.965423513100787e-10
5AOPtm,-4.225508570246439e-09,-3.972338810502823e-09
AATA,8.703535231161361e-05,0.00010810127573462299
ABTA,0.0,0.0
L_ABTt,0.0,0.0
ABUTDm,0.0,0.0
ACACT1,0.0,0.0
ACACT4p,0.0,0.0
ACACT5p,0.0,0.0
ACACT6p,0.0,0.0
ACACT7p,0.0,0.0
ACACT8p,0.0,0.0
ACALDtm,0.0,0.0
ACCOACr,0.0008152144786856161,0.0005999480143683276
ACGAM6PS,2.4807443824124738e-05,3.756094616506075e-05
ACGAMPM,2.4807443824124738e-05,3.756094616506075e-05
ACGKm,7.537605069607398e-05,0.00014450744887948942
ACGSm,0.0,0.0
ACLSm,0.00016942468548819447,0.0002338188486804696
ACOAO4p,0.0,0.0
ACOAO5p,0.0,0.0
ACOAO6p,0.0,0.0
ACOAO7p,0.0,0.0
ACOAO8p,0.0,0.0
ACOATA,0.00010395926155408714,7.646844037576556e-05
ACOATAm,0.0,0.0
ACONT,0.0,0.0
ACONTm,0.044008701309984216,0.04589461909416605
ACOTAim,7.537605069607398e-05,0.00014450744887948942
ACS,1.2045177938678722e-05,1.5987380384422533e-05
ACtm,0.0,0.0
ADCL,5.281885713309328e-10,4.965423512897499e-10
ADCS,5.281885713309328e-10,4.965423512897499e-10
ADK1m,0.0,0.0
ADMDC,0.0,0.0
ADNCYC,0.0,0.0
ADNK1,7.206706472812007e-05,2.7123569511111353e-05
ADPT,0.0,0.0
ADSK,2.7765678494622762e-05,2.0796901847146108e-05
ADSL1r,3.8729052135417777e-05,6.336902406187387e-05
ADSL2r,7.796373331332665e-06,5.303429356552536e-05
ADSS,3.8729052135417777e-05,6.336902406187387e-05
AGAT_PP,4.566473399434228e-05,2.878794252231068e-05
AGPRim,7.537605069607398e-05,0.00014450744887948942
AHCi,7.206706472812007e-05,2.7123569511111353e-05
AHCYStm,-1.5845657138572732e-09,-1.489627053930236e-09
AICART,4.2138556799729955e-05,8.688855693041627e-05
AIRCr,7.796373331332665e-06,5.303429356552536e-05
AKGDbm,0.043764075122321146,0.04525929325491987
AKP1,5.281885713309328e-10,0.0
ALASm,4.225508570246439e-09,3.972338810502823e-09
ALATA_L,-8.682567603725092e-05,-0.000190490958559102
ALATRS,0.0,0.0
ALCD19y,0.0,0.0
ALCD2x,0.0,0.0
ALDD19x,0.0,0.0
ALDD2xm,0.0,0.0
ALLTAHr,0.0,0.0
ALLTNr,0.0,0.0
ALLTNti,0.0,0.0
ALPHNH,0.0,0.0
AMETtm,1.5845657138572732e-09,1.489627053930236e-09
AMID3,0.0,0.0
AMPDA,0.0,0.0
ANPRT,2.2170616602174182e-05,2.570071419818073e-05
ANS,2.2170616602174182e-05,2.570071419818073e-05
AP4AHr,0.0,0.0
ARGN,0.0,0.0
ARGSL,7.537605069607398e-05,0.0001235632925011133
ARGSSr,7.537605069607398e-05,0.0001235632925011133
ARGTRS,0.0,0.0
ARGTRSm,0.0,0.0
ASADi,0.00011122055539649397,0.00012402811731957039
ASNN,0.0,0.0
ASNS1,8.117583568936517e-05,7.962825398249267e-05
ASNTRS,0.0,0.0
ASNTRSm,0.0,0.0
ASPCT,7.482547203731601e-06,5.1490582812875065e-05
ASPKi,0.00011122055539649397,0.00012402811731957039
ASPTA,0.045540651420171226,0.04777874285890632
ASPTAm,-0.04692772219107601,-0.049129683907981045
ASPTAp,0.0,0.0
ASPTRS,0.0,0.0
ASPTRSm,0.0,0.0
ATP2tp_H,0.0,0.0
ATPATF1,0.0,0.0
ATPM,0.65,0.69
ATPPRT,3.434218346839729e-05,3.385426336489091e-05
ATPS3m,0.6269901768942943,0.6504876618015661
ATPS3v,0.0,0.0
ATPtp_H,0.0,0.0
BACCL,0.0,0.0
BPNT,2.7765678494622762e-05,2.0796901847146108e-05
BTSr,0.0,0.0
C14STR,4.64479169243138e-05,1.8175612728399863e-05
C22STDS,0.0,0.0
C24STRer,4.5432123278469946e-05,1.691532001584877e-05
C3STDH1,4.64479169243138e-05,1.8175612728399863e-05
C3STKR1,4.64479169243138e-05,1.8175612728399863e-05
C4STMO1,4.64479169243138e-05,1.8175612728399863e-05
C5STDS,4.5432123278469946e-05,1.691532001584877e-05
C8STI,4.5432123278469946e-05,1.7200255759555974e-05
CATp,1.4244703920161499e-05,1.1446686585159078e-05
CBPS,8.285859789980559e-05,0.00017505387531398836
CHLPCTD,0.0,0.0
CHOLK,0.0,0.0
CHORM,6.811139693211532e-05,0.00010099319388401401
CHORS,9.028306991143213e-05,0.00012669490116689735
CHRPL,5.28188571283499e-10,4.965423513100787e-10
CHTNS,2.4807443824124738e-05,3.756094616506075e-05
CITtam,0.0,0.00010368641527642997
CITtcm,0.0,0.0
CLPNSm_PP,0.0,8.713501949915009e-08
CO2t,-0.136534454937993,-0.1403870441807204
CO2tm,-0.13345103476506773,-0.13829299674776574
CO2tv,0.0,0.0
CPPPGO,5.281885712808049e-10,4.965423513128528e-10
CRNCARtm,0.0,0.0
CSm,0.044008701309984216,0.04589461909416605
CSNATm,0.0,0.0
CSNATp,0.0,0.0
CSNATr,0.0,0.0
CSND,0.0,0.0
CSp,0.0,0.0
CTPS1,3.596692576210114e-06,2.5476793578100448e-05
CYSS,0.0,0.0
CYSTGL,0.0,0.0
CYSTL,0.0,0.0
CYSTRS,0.0,0.0
CYSTS,0.0,0.0
CYTD,0.0,0.0
CYTDK2,0.0,0.0
CYTK1,3.0351963448887535e-05,-1.8882851954260384e-05
CYTK2,0.0,0.0
DADK,-2.128322847544262e-07,-6.174255867399668e-07
DAGCPT_PP,0.0,0.0
DAGPYP_PP,1.1716077969244626e-05,2.2115002051070194e-05
DAGPYPer_PP,0.0,0.0
DB4PS,2.1127542851232194e-09,1.9861694052514113e-09
DCMPDA,-1.4850419952441615e-07,-4.3081007484605736e-07
DDPA,9.028306991143213e-05,2.300848589046738e-05
DGK1,-1.4850419952441615e-07,-4.3081007484605736e-07
DHAD1m,0.00016942468548819447,0.0002338188486804696
DHAD2m,5.030430490781374e-05,7.636357781893736e-05
DHAK,0.0,0.0
DHAPtm,0.0,0.0
DHFRi,0.0,6.179221290912565e-07
DHFS,5.281885713309328e-10,4.965423512897499e-10
DHNPAm,5.281885713309328e-10,0.0
DHORTS,-7.482547203731601e-06,-5.1490582812875065e-05
DHQS,9.028306991143213e-05,0.00012669490116689735
DHQTi,9.028306991143213e-05,0.00012669490116689735
DIPS,0.0,0.0
D_LACDm,0.0,0.0
D_LACt2,0.0,0.0
DMATT,9.289636203719888e-05,3.653072009455684e-05
DOLPMTcer,0.00012435379370377185,0.00018872085146347597
DPCOAK,1.0384948625878371e-07,7.632879605451448e-08
DPMVD,0.0002786906706773105,0.00010959364991072446
DPR,1.0384948625878371e-07,7.632879605451448e-08
DTMPK,0.0,0.0
DURIPP,0.0,0.0
DUTPDP,0.0,0.0
ECOAH11p,0.0,0.0
ECOAH4p,0.0,0.0
ECOAH5p,0.0,0.0
ECOAH6p,0.0,0.0
ECOAH7p,0.0,0.0
ECOAH8p,0.0,0.0
EHGLAT,0.0,0.0
ENO,0.04723090035820622,0.04925776121805378
ETHAK,0.0,0.0
ETHAPT_PP,0.0,0.0
ETOHt,0.0,0.0
ETOHtm,0.0,0.0
FA120ACPH,0.0,0.0
FA140ACPH,0.0,0.0
FA140COAabcp,0.0,0.0
FA160ACPH,1.8009945526201073e-08,8.24805537595804e-09
FA160COAabcp,0.0,0.0
FA180ACPH,1.1244122814768022e-07,3.01524466099831e-09
FA180COAabcp,0.0,0.0
FA181COAabcp,0.0,0.0
FACOAL160,0.0,0.0
FACOAL181,0.0,0.0
FACOAL182,0.0,0.0
FADFMNtm,0.0,0.0
FBA,0.023420137744575457,0.024513782875158832
FBP,0.0,0.0
FBP26,0.0,0.0
FCLTm,5.281885712808049e-10,4.965423513128528e-10
FDH,4.6451614244312816e-05,1.817859198250774e-05
FE2t,5.281885712808049e-10,4.965423513128528e-10
FKYNH,0.0,0.0
FMETTRSm,0.0,0.0
FMNAT,5.281885712808049e-10,0.0
FORt,0.0,0.0
FRTT,5.28188571283499e-10,4.965423513100787e-10
FTHFCL,0.0,0.0
FTHFLi,0.0,0.0
FUM,0.0001219014761628251,0.0002399666101285125
FUMm,0.04376407089681258,0.04525928928258106
G3PD1ir,4.7458527804269507e-05,2.887507754180983e-05
G3PD1irm,0.0,0.0
G3PDm,0.0,0.0
G3PT,0.0,0.0
G5SADr,0.0,0.0
G5SD,0.0,0.0
G6PDH2,0.0023584205669063673,0.00220344361293902
GALU,0.002070377084902309,0.0008897980806604263
GAPD,0.04751700636735382,0.049619715377138815
GARFTi,7.796373331332665e-06,5.303429356552536e-05
GAT2_PP,0.0,0.0
GCCam,0.0,0.0
GCCbim,0.0,0.0
GCCcm,0.0,0.0
GF6PTA,2.4807443824124738e-05,3.756094616506075e-05
GHMT2r,0.00012289032992342643,0.0001980898864766837
GHMT2rm,0.0,3.972338810502823e-09
GK1,1.5008876523830876e-07,4.318031595486831e-07
GLCGSD,0.0,0.0
GLCP,0.0,0.0
GLCS2,0.0003140930912512494,0.0003241234817853291
GLCtv,0.0,0.0
GLNS,0.00027983752777071055,0.0006382474446304047
GLNTRS,0.0,0.0
GLPT,0.0,0.0
GLU5K,0.0,0.0
GLUCYS,0.0,4.965423513128528e-10
GLUDC,0.0,0.0
GLUDxi,0.0,0.0
GLUDyi,0.0015068784570376748,0.0024619206871877436
GLUPRT,7.796373331332665e-06,5.303429356552536e-05
GLUSx,0.0,0.0
GLUTRS,0.0,0.0
GLUTRSm,0.0,0.0
GLYC3Ptmc,1.7937938099272296e-06,8.713501949915009e-08
GLYCt,0.0,0.0
GLYK,0.0,0.0
GLYOX,0.0,0.0
GLYTRS,0.0,0.0
GMPS2,3.40950466431218e-06,2.3519532868542402e-05
GND,0.0023584205669063673,0.00220344361293902
GPDDA1,0.0,0.0
GRTT,9.289636203719888e-05,3.653072009455684e-05
GTHO,0.0,0.0
GTHOm,0.0,0.0
GTHPm,0.0,0.0
GTHS,0.0,4.965423513128528e-10
GTPCII,1.0563771425616097e-09,9.930847026257057e-10
GTPH1,0.0,0.0
GUAD,0.0,0.0
GUAPRT,0.0,0.0
