,Derived,Consensus
ILEt6,0.0,0.0
LEUt6,0.0,0.0
TCHOLAabcv,0.0,0.0
NFTYROX,0.0,0.0
2DOXG6PP,0.0,0.0
THIORDXm,0.0,0.0
THIORDXni,0.0,0.0
THIORDXp,-0.000185181756537108,-8.409188358972338e-05
GCC2bim,0.0,0.0
10FTHFtm,0.0,-1.0709283064569202e-05
2OXOADPTm,0.00041731272692243395,0.0004809219799365232
3HAD100m,0.0,0.0
3HAD120m,0.0,0.0
3HAD140m,0.0,0.0
3HAD160m,0.0,0.0
3HAD180m,0.0,0.0
3HAD40m,0.0,0.0
3HAD60m,0.0,0.0
3HAD80m,0.0,0.0
3M2OBLOXRD1,0.0,0.0
3M2OBLOXRD2,0.0,0.0
3OAR100m,0.0,0.0
3OAR120m,0.0,0.0
3OAR140m,0.0,0.0
3OAR160m,0.0,0.0
3OAR180m,0.0,0.0
3OAR40m,0.0,0.0
3OAR60m,0.0,0.0
3OAR80m,0.0,0.0
3OAS100m,0.0,0.0
3OAS120m,0.0,0.0
3OAS140m,0.0,0.0
3OAS160m,0.0,0.0
3OAS180,0.0,0.0
3OAS60m,0.0,0.0
3OAS80m,0.0,0.0
3SALACBOXL,0.0,0.0
3SALATAi,0.0,0.0
3SPYRSP,0.0,0.0
5HOXINDACTO2OX,0.0,0.0
5HOXINDACTOX,0.0,0.0
5MTHFtm,0.0,0.0
AACOAT,0.0,0.0
AASAD3,0.0,0.0
ACACT10m,0.0,0.0
ACACT1x,0.0,0.0
ACACT2rx,0.0,0.0
ACACT3rx,0.0,0.0
ACGPID,0.0,0.0
ACOAD8m,0.0,0.0
ACOAD9m,0.0,0.0
ACOAH,0.0,0.0
ACODA,0.0,0.0
ACONTx,0.0,0.0
ACPpds,-1.3524777745291781e-07,0.0
ACPS1,-1.3524777745291781e-07,0.0
ADPRDP,-4.413925390987783e-09,-4.574981061632351e-09
AHSERL2,7.803278012693698e-05,6.085915151471922e-05
ALATRSm,0.0,0.0
ALCD19,0.0,0.0
ALDD2x,0.0,0.0
ALKP,0.0,0.0
ALKPv,0.0,0.0
AM6SAD,0.0,0.0
AMCOXO,0.0,0.0
AMPTASECG,-2.206962695868626e-09,0.0
APAT2r,0.0015318487028620933,0.00356084511224774
APRAUR,0.0,0.0
ASP1DC,0.0015319839506395462,0.003561196746700956
ASPO1,0.0,0.0
ASPO6,0.0,0.0
BBHOX,0.0,0.0
BDMT,0.0,0.0
BMTer,0.0,0.0
BPNT2,0.0,0.0
CHTNASE,0.0,0.0
COAtp,0.0,0.0
COAtr,0.0,0.0
CYSO,0.0,0.0
CYSSm,0.0,0.0
CYSTRSm,0.0,0.0
CYTDH,0.0,0.0
CYTDK1,0.0,0.0
DADA,0.0,0.0
DALAOX,0.0,0.0
DALAxt,0.0,0.0
DDPGA,0.0,0.0
DESAT18_10,0.0,0.0
DHAD1,0.0,0.0
DHAD2,0.0,0.0
DHPPDA2,0.0,0.0
DHPS,0.0,2.2874905307619653e-09
DOLASNT,0.0,0.0
DOLPGT1,0.0,0.0
DOLPGT2,0.0,0.0
DOLPGT3,0.0,0.0
DOLPHer,0.0,0.0
DOLPMT1,0.0,0.0
DOLPMT2,0.0,0.0
DOLPMT3,0.0,0.0
DOLPMT4,0.0,0.0
EAR100ym,0.0,0.0
EAR120ym,0.0,0.0
EAR140ym,0.0,0.0
EAR160ym,0.0,0.0
EAR180xm,0.0,0.0
EAR40ym,0.0,0.0
EAR60ym,0.0,0.0
EAR80ym,0.0,0.0
ECOAH1,0.0,0.0
ECOAH12m,0.0,0.0
ECOAH1x,0.0,0.0
ECOAH2p,0.0,0.0
ECOAH3x,0.0,0.0
ECOAH9ir,0.0,0.0
ETFQO,0.0,0.0
FACOAE160,0.0,0.0
FACOAE180,0.0,0.0
FACOAL180,0.0,0.0
FACOAL183,0.0,0.0
FADDP,-2.206962695868626e-09,-2.2874905308088735e-09
FALDH2,0.0,0.0
FALGTHLs,0.0,0.0
FEROc,0.0,0.0
FOLD3,0.0,0.0
FOMETR,0.0,0.0
FRDO,0.0,0.0
FTCD,0.0,0.0
FTHFDH,0.0,0.0
FTHFDHm,0.0,0.0
G12MT1,0.0,0.0
G12MT2,0.0,0.0
G13MT,0.0,0.0
G16MT,0.0,0.0
GHMT3,0.0,0.0
GLCNACPT,0.0,0.0
GLCNACT,0.0,0.0
GLNtm,0.0,0.0
GLNTRAT,0.0,0.0
GLNTRATm,0.0,0.0
GLNTRSm,0.0,0.0
GluForTx,0.0,0.0
GLUSy,0.0,0.0
GLUTCOADHc,0.0,0.0
GLYO,0.0,0.0
GLYtm,1.765570156694901e-08,1.0727582988815623e-05
GLYTRSm,0.0,0.0
GNK,0.0,0.0
GPDDA2,0.0,0.0
GPIMTer,0.0,0.0
GTHRDHpp,-2.206962695868626e-09,0.0
GUACYC,0.0,0.0
H2ETer,0.0,0.0
H5MTer,0.0,0.0
H6ET3er,0.0,0.0
H6MTer,0.0,0.0
H6MTg,0.0,0.0
HACD1,0.0,0.0
HACD1x,0.0,0.0
HACD2x,0.0,0.0
HACD3x,0.0,0.0
HACD9m,0.0,0.0
HACDp20,0.0,0.0
HACDp22,0.0,0.0
HACDp24,0.0,0.0
HIBDm,0.0,0.0
HISD,0.0,0.0
HMGLm,0.0,0.0
HSERTAm,7.803278012693698e-05,6.085915151471922e-05
HXAND,0.0,0.0
IZPN,0.0,0.0
KAS14m,0.0,0.0
KATp20,0.0,0.0
KATp22,0.0,0.0
KATp24,0.0,0.0
KYNAKGAT,0.0,0.0
LFORKYNHYD,0.0,0.0
LPASE,0.0,0.0
lplipa2,0.0,0.0
LTA4H,0.0,0.0
LYSMTF1n,0.0,0.0
LYSMTF2n,0.0,0.0
LYSMTF3n,0.0,0.0
M4BET2er,0.0,0.0
M4CET3er,0.0,0.0
MAN1PT2,0.000988365024856103,0.000870033758693065
MAOX,0.0,0.0
MCCCrm,0.0,0.0
MCITD,0.0,0.0
ME1,0.0,0.0
MG1er,0.0,0.0
MG2er,0.0,0.0
MG3er,0.0,0.0
MGCHrm,0.0,0.0
MI13PP,0.0,0.0
MI145P6Kc,0.0,0.0
MI145PP,0.0,0.0
MI14PP,0.0,0.0
MI3PP,7.349038953652788e-06,3.0492064403945492e-06
MI4PP,0.0,0.0
MICITDm,0.0,0.0
MM8Ber,0.0,0.0
MMSAD3,0.0015318487028620933,0.00356084511224774
MMTSAO,0.0,0.0
MTAN,0.0,0.0
MTRK,0.0,0.0
NADDP,0.0,0.0
NADDPm,0.0,0.0
NADS2m,0.0,0.0
NICRNS,0.0,0.0
NICRNSm,4.413925390987783e-09,4.574981061632351e-09
NODOx,0.0,0.0
NP1,0.0,0.0
NTP1,0.0,0.0
NTP1er,0.0,0.0
NTP1g,0.0,0.0
NTP1m,0.0,0.0
NTP3v,0.0,0.0
NTPP1,0.0,0.0
OPAHir,0.0,0.0
P5CRm,0.00029017789279847764,0.0002867816681802073
PCLAD,0.0,0.0
PDHa1,0.05794619991151647,0.05867881173716396
PDHa2,0.05771452584588718,0.05834628621006518
PI4PP,0.0,0.0
PIACGT,0.0,0.0
PIPLC,0.0,0.0
pla2_2,0.0,0.0
plipa2,0.0,0.0
PPAtm,0.0,0.0
PPItx,0.0,0.0
PPNCL3,0.0,0.0
PROAKGOX1r,0.0,0.0
PROTRSm,0.0,0.0
PUTA3,-0.00029017789279847764,-0.0002867816681802073
SBTPD,0.0,0.0
SERTRSm,0.0,0.0
SPMDOX,0.0,0.0
SPODM,0.0,0.0
SPODMm,0.0,0.0
St,0.0,0.0
SUCCtp,0.0,0.0
THFtm,0.0,1.0709283064569202e-05
TMABADH,0.0,0.0
TMLYSOX,0.0,0.0
TRPS2,0.0,0.0
TRPS3r,0.0,0.0
UDPDOLPT,0.0,0.0
UDPGP,0.0,0.0
URCN,0.0,0.0
UREAt,0.0,0.0
VALt5m,0.0,0.0
VPAMT,0.0,0.0
XAND,0.0,0.0
XAO2,0.0,0.0
ABTDG,0.0,0.0
ASNtm,0.0,0.0
3HBCOAHLm,0.0,0.0
GLNFRDOX,0.0,0.0
FCYTB5R,0.00010483616202872586,0.00027528540659562187
NADHKm,0.0,0.0
OSUCCCL,0.0,0.0
OSUCCCLm,0.0,0.0
ACOAO20p,0.0,0.0
ACOAO22p,0.0,0.0
ACOAO24p,0.0,0.0
ACOAO04p,0.0,0.0
ACOAO06p,0.0,0.0
ACOAO08p,0.0,0.0
GTP89H,2.2069626959275723e-09,0.0
ICLx,0.0,0.0
PAPSH,0.0,0.0
TRNAALAMET,0.0,0.0
TRNAGUAMETc,0.0,0.0
TRNAGUAMETm,0.0,0.0
AKGDH1,0.0,0.0
TRPOX,0.0,0.0
ETHAMPPL,0.0,0.0
SO3FDXRD,0.0,0.0
CYSTH2SS,8.239131348819416e-05,1.3574626805254783e-05
FOLR,0.0,0.0
NFORAH,0.0,0.0
E3MMALOR,0.00023167406562928615,0.0003325255270987832
DOLPPP,0.0,0.0
TRNADMPPT,0.0,0.0
HISTD,0.00014638132358585481,0.0001409830027047856
INOSTK1,0.0,0.0
PCH,0.0,0.0
AGL_PP,0.0,0.0
PAL_PP,0.0,0.0
BDGLC1R,0.0,0.0
GLCISO,0.0,0.0
HYPTAURDH,0.0,0.0
HXDCALOR,0.0,0.0
DHORDm,0.0,0.0
ICDOXSUC,0.0,0.0
ICDOXSUCm,0.0,0.0
2OXOADOX,0.0,0.0
PGH,0.0,0.0
PETH,0.0,0.0
PEH,0.0,0.0
URATEHO,0.0,0.0
OLIGOPK,0.0,0.0
FCYTDESAT18,0.00010483616202872586,0.00027528540659562187
FAOXC183806x,0.0,0.0
FOLR2m,0.0,0.0
CHTNDAe,0.0,0.0
NARGNHOX,0.0,0.0
FICYTCS,0.0,0.0
4HPHACR,0.0,0.0
PDHbrm,0.05771452584588718,0.05834628621006518
GALURUT,0.0,0.0
3OASTO,0.0,0.0
3M2OBLOXRD3,0.0,0.0
ECOAH9p,0.0,0.0
ECOAH10p,0.0,0.0
ECOAH12p,0.0,0.0
SBTK6,0.0,0.0
GGLUCTC,0.0,0.0
HISTD1,0.00014638132358585481,0.0001409830027047856
RNAUUM,0.0,0.0
TRNAPSURI,0.0,0.0
TRNAPSURIm,0.0,0.0
4NPHPP,0.0,0.0
PTPPALDHT,0.0,0.0
MCPSULT,0.0,0.0
ARDENDR,0.0,0.0
13DAMPPO,0.0,0.0
ACOAD10NADm,0.0,0.0
3MOPDH3,0.0,0.0
AKGDH2,0.0,0.0
LANOSTD24,0.0,0.0
ARGTRNATR,0.0,0.0
CITCONH,0.00023167406562928615,0.0003325255270987832
E3MMALH,0.00023167406562928615,0.0003325255270987832
ALLTNISOR,0.0,0.0
4MOPDH3,0.0,0.0
GLUAATRANS,0.0,0.0
ASPTRNAQL,0.0,0.0
ASPTRNAQLm,0.0,0.0
NTMELYSH,0.0,0.0
LPEAT_PP,0.0,0.0
OXPTPH,2.2069626959275723e-09,0.0
ALACPYRL,0.00023167406562928615,0.0003325255270987832
4HTHBDH,0.0,0.0
BTNCBXLH,0.0,0.0
UPPDC2,0.0,0.0
FAPTPAH,2.2069626959275723e-09,0.0
25DAPTPM,2.2069626959275723e-09,0.0
3H3M2OPR,0.00023167406562928615,0.0003325255270987832
3H3M2OPS,0.00023167406562928615,0.0003325255270987832
BTNAPOCL,0.0,0.0
DHDPP,0.0,0.0
GPIAT,0.0,0.0
CERASE224,-6.794984882181442e-08,0.0
CERASE226,0.0,0.0
5HIURATEH,0.0,0.0
OHCUREIMDZLNCAR,0.0,0.0
PAOX,0.0,0.0
4HPHACS,0.0,0.0
MI3PS,7.349038953652788e-06,3.0492064403945492e-06
DKMPPDb,0.0,0.0
DKMPPDa,0.0,0.0
CITMALS,0.00023167406562928615,0.0003325255270987832
CYSST,0.0,0.0
4MOPDH1,0.0,0.0
4MOPDH2,0.0,0.0
3MOPDH1,0.0,0.0
3MOPDH2,0.0,0.0
OGLYCOS,0.0,0.0
OACPN6OT,0.0,0.0
PN6OLST,0.0,0.0
OACPSST,0.0,0.0
LPACPN6LPT,0.0,0.0
LPTAYYLT,0.0,0.0
LPPROTL,0.0,0.0
SERSECTRSm,0.0,0.0
SERSECTRS,0.0,0.0
APCADVS,0.0,0.0
SLD,0.0,0.0
DOLPMT5,0.0,0.0
IND3ACS,0.0,0.0
16MANASE,0.0,0.0
AGPGAT,0.0,0.0
AGPGS,0.0,0.0
MLCLPNAT,0.0,0.0
CLPNAH,0.0,0.0
DAHSS,0.0,0.0
Coq1,0.0,0.0
TRNADHUS,0.0,0.0
STEROLS,0.0,6.759351519297757e-05
GLYCERIDES,0.0,0.0001031347130682612
LIPIDS,0.0,0.00014182441291015017
PI1456PP,0.0,0.0
ALTOX,0.0,0.0
G15LACH,0.0,0.0
L_LACDm,0.0,0.0
PMTCOAtr,0.0,0.0
ACter,0.0,0.0
PIt2er,0.0,0.0
ATPter,0.0,0.0
ADPter,0.0,0.0
PTD1INOter,0.0,0.0
CDPter,0.0,0.0
UDPGLCtr,0.0,0.0
CTPter,0.0,0.0
ATPter_H,0.0,0.0
GDPMANter,0.0,0.0
H2O2ter,0.0,0.0
LCYSTINter,0.0,0.0
UMPter,0.0,0.0
NO3t,0.0,0.0
ACPt,0.0,0.0
CHITINt,0.0,0.0
CHITOSt,0.0,0.0
D_LACt,0.0,0.0
growth,0.0022069626958686264,0.0022874905308088735
L_LACt,0.0,0.0
PIt2g,0.0,0.0
ATPtg_H,0.0,0.0
GTHOXtm,0.0,0.0
H2Stm,0.0,0.0
NCAMtm,-4.413925390987783e-09,-4.574981061632351e-09
ACHMStm,-7.803278012693698e-05,-6.085915151471922e-05
HOMtm,-7.803278012693698e-05,-6.085915151471922e-05
OROTtm,0.0,0.0
METtm,0.0,0.0
TRPtm,0.0,0.0
TYRtm,0.0,0.0
CYStm,0.0,0.0
Stm,0.0,0.0
1PYR5Ctm,0.00029017789279847764,0.0002867816681802073
4MOPtm,-0.0004018592684589282,-0.000532956379293355
METHFtm,0.0,0.0
GTHRDtm,0.0,0.0
ACSERtm,0.0,0.0
ACORNtm,0.0,0.0
ACACtm,0.0,0.0
NADtm,0.0,0.0
MALSUCCtm,2.2069626959275723e-09,0.0
AKGMALtm,0.06478594718764985,0.07323178873069401
FEt1m,2.206962695868626e-09,2.2874905308088735e-09
DHORtm,0.0,0.0
THRtm,0.0,0.0
2HETHPPtm,0.0,0.0
2MOPtm,0.0,0.0
ACCOAtm,0.0,0.0
ALACtm,0.0,0.0
CBPtm,0.0,0.0
CPPPG3tm,0.0,0.0
HCITtm,0.0,0.0
LCADtm,0.0,0.0
LKYNRtm,0.0,0.0
SERtm,0.0,-8.028339636252616e-07
TTC_GGDPtm,0.0,0.0
23DHMPtm,0.0,0.0
CRNCAR8tp,0.0,0.0
B2COAtp,0.0,0.0
CITtp,0.0,0.0
AKGMALtp,0.0,0.0
FA183COAabcp,0.0,0.0
FA240COAabcp,0.0,0.0
FA260COAabcp,0.0,0.0
DHAtv,0.0,0.0
GTPGDPtv,0.0,0.0
MANtv,0.0,0.0
GTPtv,0.0,0.0
DHAPtv,0.0,0.0
ODCALOR,0.0,0.0
34HPPOR,0.0,0.0
ASPGLUtp,0.0,0.0
CO2tg,0.0,0.0
CRNCARtp,0.0,0.0
DHFtm,0.0,0.0
FLDO,0.0,0.0
FTHFCLm,0.0,0.0
FUMAC,0.0,0.0
G5SADsm,0.00029017789279847764,0.0002867816681802073
GLUN,0.0,0.0
HGNTOR,0.0,0.0
MACACI,0.0,0.0
NADN,-4.413925390987783e-09,-4.574981061632351e-09
NADPPPS,-2.20696269473495e-09,-2.2874906567462577e-09
NH4tp,0.0,0.0
NTD1,0.0,0.0
NTD11,0.0,0.0
NTD6,0.0,0.0
NTD8,0.0,0.0
NTD9,0.0,0.0
NTP3,0.0,0.0
P5CDm,0.0,0.0
PEtg_SC,0.0,0.0
PROtm,0.0,0.0
PStg_SC,0.0,0.0
QULNS,0.0,0.0
SERAT,0.0,0.0
PHOSPHOLIPIDS,0.0,2.90881870878718e-05
PROTEINS,0.0,0.0008463714963992832
CARBOHYDRATES,0.0,0.0008440840058684743
RNA,8.548385859659e-05,0.00015097437503338565
DNA,7.622902556184752e-06,2.9737376900515353e-06
COF,0.0022069626958686264,0.0022874905308088735
Consensus,0.0,0.0022874905308088735
HEXDPtm,0.0,0.0
PItv,0.0,0.0
ACACT9p,0.0,0.0
ACOAO9p,0.0,0.0
CERS124,0.0,0.0
CERS126,0.0,0.0
CERS224,0.0,5.535986640178828e-07
CERS226,0.0,0.0
FA182COAabcp,0.0,0.0
LGTHL,0.0,0.0
PDE1,0.0,0.0
PDE4,0.0,0.0
TREHe,0.0,0.0
PSERDv_PP,0.0,0.0
MNTt,0.0,0.0
METOHte,0.0,0.0
ACPtm,0.0,0.0
METOHtx,0.0,0.0
O2tx,9.2590878268554e-05,4.204594179486169e-05
PStv_PP,0.0,0.0
PEtv_PP,0.0,0.0
CDPDGPm_PP,1.475233491203571e-06,4.014169818126308e-07
13BGH,0.0,0.0
13GS,0.004377776441211642,0.0025871174779868735
2DHPtm,0.0,0.0
3C3HMPtm,-0.0004018592684589282,-0.000532956379293355
3DSPHR,2.0870451919086457e-07,1.2907312176981144e-06
3HAO,0.0,0.0
3MOBtm,-0.0003014952765132832,-0.0004438154032229914
3MOPtm,-5.739871379438488e-05,0.0
4HBZtm,2.2069626958869147e-09,2.287490530802623e-09
5AOPtm,-1.765570156694901e-08,-1.8299924246470988e-08
AATA,0.00041731272692243395,0.0004809219799365232
ABTA,0.0,0.0
L_ABTt,0.0,0.0
ABUTDm,0.0,0.0
ACACT1,0.0,0.0
ACACT4p,0.0,0.0
ACACT5p,0.0,0.0
ACACT6p,0.0,0.0
ACACT7p,0.0,0.0
ACACT8p,0.0,0.0
ACALDtm,0.0,0.0
ACCOACr,0.0010474472637606708,0.0027638637433777583
ACGAM6PS,0.00019716888898866803,0.00017303722120303721
ACGAMPM,0.00019716888898866803,0.00017303722120303721
ACGKm,0.0005167431132967987,0.0006229741222324531
ACGSm,0.0,0.0
ACLSm,0.0007033545449722115,0.0009767717825163464
ACOAO4p,0.0,0.0
ACOAO5p,0.0,0.0
ACOAO6p,0.0,0.0
ACOAO7p,0.0,0.0
ACOAO8p,0.0,0.0
ACOATA,0.00013359126461040535,0.00035227777208288034
ACOATAm,0.0,0.0
ACONT,-2.2069626959275723e-09,0.0
ACONTm,0.056164457452570676,0.05575690788925837
ACOTAim,0.0005167431132967987,0.0006229741222324531
ACS,7.803278012693698e-05,6.085915151471909e-05
ACtm,0.0,0.0
ADCL,2.2069626959275723e-09,2.2874905307619653e-09
ADCS,2.2069626959275723e-09,2.2874905307619653e-09
ADK1m,0.0,0.0
ADMDC,0.0,0.0
ADNCYC,0.0,0.0
ADNK1,9.052601122970631e-05,0.00012495391028450524
ADPT,0.0,0.0
ADSK,0.00016042409361513116,7.4433778319974e-05
ADSL1r,0.00022898900379615428,0.0002769527451341135
ADSL2r,0.00014792520464568248,0.0002443204371557501
ADSS,0.00022898900379615428,0.0002769527451341135
AGAT_PP,6.19694557131567e-05,0.00013262140831923685
AGPRim,0.0005167431132967987,0.0006229741222324531
AHCi,9.052601122970631e-05,0.00012495391028450524
AHCYStm,-6.620888087660744e-09,-6.862471592394316e-09
AICART,0.0002943065282315373,0.00038530343986053567
AIRCr,0.00014792520464568248,0.0002443204371557501
AKGDbm,0.05414741545810722,0.05298818467315181
AKP1,2.2069626959275723e-09,0.0
ALASm,1.765570156694901e-08,1.8299924246470988e-08
ALATA_L,-0.0005200314334706627,-0.000807042475027573
ALATRS,0.0,0.0
ALCD19y,0.0,0.0
ALCD2x,0.0,0.0
ALDD19x,0.0,0.0
ALDD2xm,0.0,0.0
ALLTAHr,0.0,0.0
ALLTNr,0.0,0.0
ALLTNti,0.0,0.0
ALPHNH,0.0,0.0
AMETtm,6.620888087660744e-09,6.862471592394316e-09
AMID3,0.0,0.0
AMPDA,0.0,0.0
ANPRT,0.000154256645312358,0.00010771194813745395
ANS,0.000154256645312358,0.00010771194813745395
AP4AHr,0.0,0.0
ARGN,0.0,0.0
ARGSL,0.0005167431132967987,0.0005264877716429348
ARGSSr,0.0005167431132967987,0.0005264877716429348
ARGTRS,0.0,0.0
ARGTRSm,0.0,0.0
ASADi,0.0004477625556419787,0.0005094409473759055
ASNN,0.0,0.0
ASNS1,0.0003258057391779331,0.0003369592293226159
ASNTRS,0.0,0.0
ASNTRSm,0.0,0.0
ASPCT,0.00014395558661285944,0.00023720881068626127
ASPKi,0.0004477625556419787,0.0005094409473759055
ASPTA,0.058407241966875384,0.06347636607968235
ASPTAm,-0.0620778867280547,-0.06950756586525621
ASPTAp,0.0,0.0
ASPTRS,0.0,0.0
ASPTRSm,0.0,0.0
ATP2tp_H,0.0,0.0
ATPATF1,0.0,0.0
ATPM,0.65,0.69
ATPPRT,0.00014638132358585481,0.0001409830027047856
ATPS3m,0.8039607878646311,0.8152909643085586
ATPS3v,0.0,0.0
ATPtp_H,0.0,0.0
BACCL,0.0,0.0
BPNT,0.00016028884583767824,7.4433778319974e-05
BTSr,0.0,0.0
C14STR,3.6268116635687774e-05,8.373211650111209e-05
C22STDS,0.0,0.0
C24STRer,3.54750331364275e-05,7.792615123272023e-05
C3STDH1,3.6268116635687774e-05,8.373211650111209e-05
C3STKR1,3.6268116635687774e-05,8.373211650111209e-05
C4STMO1,3.6268116635687774e-05,8.373211650111209e-05
C5STDS,3.54750331364275e-05,7.792615123272023e-05
C8STI,3.54750331364275e-05,7.923880424992187e-05
CATp,9.2590878268554e-05,4.204594179486169e-05
CBPS,0.000660698699909658,0.0007636965823291961
CHLPCTD,0.0,0.0
CHOLK,0.0,0.0
CHORM,0.0003487179107904616,0.00040761380160023186
CHORS,0.0005029789700282115,0.0005153303247187474
CHRPL,2.2069626958869147e-09,2.287490530802623e-09
CHTNS,0.00019716888898866803,0.00017303722120303721
CITtam,0.0005029811769909074,0.0004647347214315062
CITtcm,0.0,0.0
CLPNSm_PP,0.0,4.014169818126308e-07
CO2t,-0.17488282034368882,-0.1793457587871253
CO2tm,-0.17001057724664298,-0.16994032830244968
CO2tv,0.0,0.0
CPPPGO,2.206962695868626e-09,2.2874905308088735e-09
CRNCARtm,0.0,0.0
CSm,0.05616445524560798,0.05575690788925837
CSNATm,0.0,0.0
CSNATp,0.0,0.0
CSNATr,0.0,0.0
CSND,0.0,0.0
CSp,0.0,0.0
CTPS1,6.645515167298926e-05,0.00011736747915095345
CYSS,0.0,0.0
CYSTGL,0.0,0.0
CYSTL,0.0,0.0
CYSTRS,0.0,0.0
CYSTS,0.0,0.0
CYTD,0.0,0.0
CYTDK2,0.0,0.0
CYTK1,-1.3499575068012457e-05,-8.69902535520516e-05
CYTK2,0.0,0.0
DADK,-7.291306294990715e-06,-2.8443801005342936e-06
DAGCPT_PP,0.0,0.0
DAGPYP_PP,9.149126885632979e-06,0.00010188024777118835
DAGPYPer_PP,0.0,0.0
DB4PS,8.827850783474505e-09,9.149962123235494e-09
DCMPDA,-5.087525165997704e-06,-1.9846725343403945e-06
DDPA,0.0,5.0595603287241194e-05
DGK1,-5.087525165997704e-06,-1.9846725343403945e-06
DHAD1m,0.0007033545449722115,0.0009767717825163464
DHAD2m,0.00023167406562928615,0.0003325255270987832
DHAK,0.0,0.0
DHAPtm,0.0,0.0
DHFRi,7.293513257686643e-06,2.8466675910650556e-06
DHFS,2.2069626959275723e-09,2.2874905307619653e-09
DHNPAm,2.2069626959275723e-09,0.0
DHORTS,-0.00014395558661285944,-0.00023720881068626127
DHQS,0.0005029789700282115,0.0005153303247187474
DHQTi,0.0005029789700282115,0.0005153303247187474
DIPS,0.0,0.0
D_LACDm,0.0,0.0
D_LACt2,0.0,0.0
DMATT,7.253844023407144e-05,0.000168291135849715
DOLPMTcer,0.0009883605735765593,0.0008694065260445286
DPCOAK,0.0,3.5163445321554753e-07
DPMVD,0.00021762194159030197,0.0005048802700207374
DPR,1.3524777745291781e-07,3.5163445321554753e-07
DTMPK,0.0,0.0
DURIPP,0.0,0.0
DUTPDP,0.0,0.0
ECOAH11p,0.0,0.0
ECOAH4p,0.0,0.0
ECOAH5p,0.0,0.0
ECOAH6p,0.0,0.0
ECOAH7p,0.0,0.0
ECOAH8p,0.0,0.0
EHGLAT,0.0,0.0
ENO,0.06575035847098519,0.07044704777831384
ETHAK,0.0,0.0
ETHAPT_PP,0.0,0.0
ETOHt,0.0,0.0
ETOHtm,0.0,0.0
FA120ACPH,0.0,0.0
FA140ACPH,0.0,0.0
FA140COAabcp,0.0,0.0
FA160ACPH,1.4060775882842809e-08,3.799746088164719e-08
FA160COAabcp,0.0,0.0
FA180ACPH,8.778544399719154e-08,1.389074585857408e-08
FA180COAabcp,0.0,0.0
FA181COAabcp,0.0,0.0
FACOAL160,0.0,0.0
FACOAL181,0.0,0.0
FACOAL182,0.0,0.0
FADFMNtm,0.0,0.0
FBA,0.0326722203615157,0.03464132013115009
FBP,0.0,0.0
FBP26,0.0,0.0
FCLTm,2.206962695868626e-09,2.2874905308088735e-09
FDH,3.7093664812448208e-06,8.374584144429695e-05
FE2t,2.206962695868626e-09,2.2874905308088735e-09
FKYNH,0.0,0.0
FMETTRSm,0.0,0.0
FMNAT,0.0,0.0
FORt,0.0,0.0
FRTT,2.2069626958869147e-09,2.287490530802623e-09
FTHFCL,0.0,0.0
FTHFLi,3.2574198893314094e-05,0.0
FUM,0.0008936573217386355,0.0010477609539327984
FUMm,0.05414739559544296,0.05298816637322756
G3PD1ir,6.344468920436026e-05,0.00013302282530104948
G3PD1irm,0.0,0.0
G3PDm,0.0,0.0
G3PT,0.0,0.0
G5SADr,0.0,0.0
G5SD,0.0,0.0
G6PDH2,0.006426274333346469,0.009691526098255132
GALU,0.0061371880339320594,0.004099156252152604
GAPD,0.06704451561423357,0.071900873418527
GARFTi,0.00014792520464568248,0.0002443204371557501
GAT2_PP,0.0,0.0
GCCam,0.0,0.0
GCCbim,0.0,0.0
GCCcm,0.0,0.0
GF6PTA,0.00019716888898866803,0.00017303722120303721
GHMT2r,0.0005856428794129927,0.000807923670304691
GHMT2rm,0.0,0.0
GK1,5.094146054085359e-06,1.9892475154019993e-06
GLCGSD,0.0,0.0
GLCP,0.0,0.0
GLCS2,0.0007721847447236045,0.0014931846063813308
GLCtv,0.0,0.0
GLNS,0.002241328892206398,0.00280784780676162
GLNTRS,0.0,0.0
GLPT,0.0,0.0
GLU5K,0.0,0.0
GLUCYS,0.0,2.2874905308088735e-09
GLUDC,0.0,0.0
GLUDxi,0.0,0.0
GLUDyi,0.008334075066919355,0.010461384586309325
GLUPRT,0.00014792520464568248,0.0002443204371557501
GLUSx,0.0,0.0
GLUTRS,0.0,0.0
GLUTRSm,0.0,0.0
GLYC3Ptmc,1.475233491203571e-06,4.014169818126308e-07
GLYCt,0.0,0.0
GLYK,0.0,0.0
GLYOX,0.0,0.0
GLYTRS,0.0,0.0
GMPS2,6.531752443538302e-05,0.00010835069472642219
GND,0.006426274333346469,0.009691526098255132
GPDDA1,0.0,0.0
GRTT,7.253844023407144e-05,0.000168291135849715
GTHO,0.0,0.0
GTHOm,0.0,0.0
GTHPm,0.0,0.0
GTHS,0.0,2.2874905308088735e-09
GTPCII,4.413925391737252e-09,4.574981061617747e-09
GTPH1,0.0,0.0
GUAD,0.0,0.0
GUAPRT,0.0,0.0
H2Ot,-0.200731019864919,-0.20806097242412147
H2Otm,-1.039507393433965,-1.0558748841754448
H2Otp,0.000185181756537108,8.409188358972338e-05
H2Otv,0.0,0.0
HACD10p,0.0,0.0
HACD4p,0.0,0.0
HACD5p,0.0,0.0
HACD6p,0.0,0.0
HACD7p,0.0,0.0
HACD8p,0.0,0.0
