,Derived,Consensus
2DOXG6PP,0.0,0.0
THIORDXm,0.0,0.0
THIORDXni,0.0,0.0
THIORDXp,-0.010588256890096692,-0.0037362470029369305
GCC2bim,0.0,0.0
10FTHFtm,-0.0006057620563731415,-0.000729073637593388
2OXOADPTm,0.019524301026505077,0.02194005067529475
3HAD100m,0.0,0.0
3HAD120m,0.0,0.0
3HAD140m,0.0,0.0
3HAD160m,0.0,0.0
3HAD180m,0.0,0.0
3HAD40m,0.0,0.0
3HAD60m,0.0,0.0
3HAD80m,0.0,0.0
3M2OBLOXRD1,0.0,0.0
3M2OBLOXRD2,0.0,0.0
3OAR100m,0.0,0.0
3OAR120m,0.0,0.0
3OAR140m,0.0,0.0
3OAR160m,0.0,0.0
3OAR180m,0.0,0.0
3OAR40m,0.0,0.0
3OAR60m,0.0,0.0
3OAR80m,0.0,0.0
3OAS100m,0.0,0.0
3OAS120m,0.0,0.0
3OAS140m,0.0,0.0
3OAS160m,0.0,0.0
3OAS180,0.0,0.0
3OAS60m,0.0,0.0
3OAS80m,0.0,0.0
3SALACBOXL,0.0,0.0
3SALATAi,0.0,0.0
3SPYRSP,0.0,0.0
5HOXINDACTO2OX,0.0,0.0
5HOXINDACTOX,0.0,0.0
5MTHFtm,0.0,0.0
AACOAT,0.0,0.0
AASAD3,0.0,0.0
ACACT10m,0.0,0.0
ACACT1x,0.0,0.0
ACACT2rx,0.0,0.0
ACACT3rx,0.0,0.0
ACGPID,0.0,0.0
ACOAD8m,0.0,0.0
ACOAD9m,0.0,0.0
ACOAH,0.0,0.0
ACODA,0.0,0.0
ACONTx,0.0,0.0
ACPpds,0.0,0.0
ACPS1,0.0,0.0
ADPRDP,0.0,0.0
AHSERL2,0.004051029303256105,0.0027185761853853194
ALATRSm,0.0,0.0
ALCD19,0.0,0.0
ALDD2x,0.0,0.0
ALKP,0.0,0.0
ALKPv,0.0,0.0
AM6SAD,0.0,0.0
AMCOXO,0.0,0.0
AMPTASECG,-9.545161616654872e-08,0.0
APAT2r,0.07037589472044163,0.1631019344587126
APRAUR,0.0,0.0
ASP1DC,0.07038203592949635,0.16311804430227225
ASPO1,0.0,0.0
ASPO6,0.0,0.0
BBHOX,0.0,0.0
BDMT,0.0,0.0
BMTer,0.0,0.0
BPNT2,0.0,0.0
CHTNASE,0.0,0.0
COAtp,0.0,0.0
COAtr,0.0,0.0
CYSO,0.0,0.0
CYSSm,0.0,0.0
CYSTRSm,0.0,0.0
CYTDH,0.0,0.0
CYTDK1,0.0,0.0
DADA,0.0,0.0
DALAOX,0.0,0.0
DALAxt,0.0,0.0
DDPGA,0.0,0.0
DESAT18_10,0.0,0.0
DHAD1,0.0,0.0
DHAD2,0.0,0.0
DHPPDA2,0.0,0.0
DHPS,9.545161617358078e-08,1.0479949918984488e-07
DOLASNT,0.0,0.0
DOLPGT1,0.0,0.0
DOLPGT2,0.0,0.0
DOLPGT3,0.0,0.0
DOLPHer,0.0,0.0
DOLPMT1,0.0,0.0
DOLPMT2,0.0,0.0
DOLPMT3,0.0,0.0
DOLPMT4,0.0,0.0
EAR100ym,0.0,0.0
EAR120ym,0.0,0.0
EAR140ym,0.0,0.0
EAR160ym,0.0,0.0
EAR180xm,0.0,0.0
EAR40ym,0.0,0.0
EAR60ym,0.0,0.0
EAR80ym,0.0,0.0
ECOAH1,0.0,0.0
ECOAH12m,0.0,0.0
ECOAH1x,0.0,0.0
ECOAH2p,0.0,0.0
ECOAH3x,0.0,0.0
ECOAH9ir,0.0,0.0
ETFQO,0.0,0.0
FACOAE160,0.0,0.0
FACOAE180,0.0,8.207599795882758e-07
FACOAL180,0.0,0.0
FACOAL183,0.0,0.0
FADDP,-9.545161616654872e-08,-1.0479949919179995e-07
FALDH2,0.0,0.0
FALGTHLs,0.0,0.0
FEROc,0.0,0.0
FOLD3,0.0,0.0
FOMETR,0.0,0.0
FRDO,0.0,0.0
FTCD,0.0,0.0
FTHFDH,0.0,0.0
FTHFDHm,0.0,0.0
G12MT1,0.0,0.0
G12MT2,0.0,0.0
G13MT,0.0,0.0
G16MT,0.0,0.0
GHMT3,0.0,0.0
GLCNACPT,0.0,0.0
GLCNACT,0.0,0.0
GLNtm,0.0,2.0959899860173437e-07
GLNTRAT,0.0,0.0
GLNTRATm,0.0,0.0
GLNTRSm,0.0,0.0
GluForTx,0.0,0.0
GLUSy,0.0,0.0
GLUTCOADHc,0.0,0.0
GLYO,0.0,0.0
GLYtm,0.0006065256693024781,0.0007299120335869207
GLYTRSm,0.0,0.0
GNK,0.0,0.0
GPDDA2,0.0,0.0
GPIMTer,0.0,0.0
GTHRDHpp,-9.545161616654872e-08,0.0
GUACYC,0.0,0.0
H2ETer,0.0,0.0
H5MTer,0.0,0.0
H6ET3er,0.0,0.0
H6MTer,0.0,0.0
H6MTg,0.0,0.0
HACD1,0.0,0.0
HACD1x,0.0,0.0
HACD2x,0.0,0.0
HACD3x,0.0,0.0
HACD9m,0.0,0.0
HACDp20,0.0,0.0
HACDp22,0.0,0.0
HACDp24,0.0,0.0
HIBDm,0.0,0.0
HISD,0.0,0.0
HMGLm,0.0,0.0
HSERTAm,0.004051029303256105,0.0027185761853853194
HXAND,0.0,0.0
IZPN,0.0,0.0
KAS14m,0.0,0.0
KATp20,0.0,0.0
KATp22,0.0,0.0
KATp24,0.0,0.0
KYNAKGAT,0.0,0.0
LFORKYNHYD,0.0,0.0
LPASE,0.0,0.0
lplipa2,0.0,0.0
LTA4H,0.0,0.0
LYSMTF1n,0.0,0.0
LYSMTF2n,0.0,0.0
LYSMTF3n,0.0,0.0
M4BET2er,0.0,0.0
M4CET3er,0.0,0.0
MAN1PT2,0.04254118263397955,0.0398598818062652
MAOX,0.0,0.0
MCCCrm,0.0,0.0
MCITD,0.0,0.0
ME1,0.0,0.0
MG1er,0.0,0.0
MG2er,0.0,0.0
MG3er,0.0,0.0
MGCHrm,0.0,0.0
MI13PP,0.0,0.0
MI145P6Kc,0.0,0.0
MI145PP,0.0,0.0
MI14PP,0.0,0.0
MI3PP,0.00028177794921417464,0.00013969688773870584
MI4PP,0.0,0.0
MICITDm,0.0,0.0
MM8Ber,0.0,0.0
MMSAD3,0.07037589472044163,0.1631019344587126
MMTSAO,0.0,0.0
MTAN,0.0,0.0
MTRK,0.0,0.0
NADDP,0.0,0.0
NADDPm,-1.9090323258308395e-07,0.0
NADS2m,0.0,2.0959899860173437e-07
NICRNS,0.0,0.0
NICRNSm,1.9090323258308395e-07,2.0959899860173437e-07
NODOx,0.0,0.0
NP1,0.0,0.0
NTP1,0.0,0.0
NTP1er,0.0,0.0
NTP1g,0.0,0.0
NTP1m,0.0,0.0
NTP3v,0.0,0.0
NTPP1,0.0,0.0
OPAHir,0.0,0.0
P5CRm,0.013877023223523093,0.01299895409053318
PCLAD,0.0,0.0
PDHa1,0.7801728393992198,0.741754433142564
PDHa2,0.7679147511296691,0.7266249438216364
PI4PP,0.0,0.0
PIACGT,0.0,0.0
PIPLC,0.0,0.0
pla2_2,0.0,0.0
plipa2,0.0,0.0
PPAtm,0.0,0.0
PPItx,0.0,0.0
PPNCL3,0.0,0.0
PROAKGOX1r,0.0,0.0
PROTRSm,0.0,0.0
PUTA3,-0.013877023223523093,-0.01299895409053318
SBTPD,0.0,0.0
SERTRSm,0.0,0.0
SPMDOX,0.0,0.0
SPODM,0.0,0.0
SPODMm,0.0,0.0
St,0.0,0.0
SUCCtp,0.0,0.0
THFtm,0.0006057620563731415,0.000729073637593388
TMABADH,0.0,0.0
TMLYSOX,0.0,0.0
TRPS2,0.0,0.0
TRPS3r,0.0,0.0
UDPDOLPT,0.0,0.0
UDPGP,0.0,0.0
URCN,0.0,0.0
UREAt,0.0,0.0
VALt5m,0.0,0.0
VPAMT,0.0,0.0
XAND,0.0,0.0
XAO2,0.0,0.0
ABTDG,0.0,0.0
ASNtm,0.0,0.0
3HBCOAHLm,0.0,0.0
GLNFRDOX,0.0,0.0
FCYTB5R,0.004764056861585678,0.012611974719663951
NADHKm,0.0,0.0
OSUCCCL,0.0,0.0
OSUCCCLm,0.0,0.0
ACOAO20p,0.0,0.0
ACOAO22p,0.0,0.0
ACOAO24p,0.0,0.0
ACOAO04p,0.0,0.0
ACOAO06p,0.0,0.0
ACOAO08p,0.0,0.0
GTP89H,0.0,0.0
ICLx,0.0,0.0
PAPSH,0.0,0.0
TRNAALAMET,0.0,0.0
TRNAGUAMETc,0.0,0.0
TRNAGUAMETm,0.0,0.0
AKGDH1,0.0,0.0
TRPOX,0.0,0.0
ETHAMPPL,0.0,0.0
SO3FDXRD,0.0,0.0
CYSTH2SS,0.004037320944388183,0.0005751926600339454
FOLR,0.0,0.0
NFORAH,0.0,0.0
E3MMALOR,0.012258088269550691,0.01512948932092746
DOLPPP,0.0,0.0
TRNADMPPT,0.0,0.0
HISTD,0.005371457138726009,0.006377484800278844
INOSTK1,0.0,0.0
PCH,0.0,0.0
AGL_PP,0.0,0.0
PAL_PP,0.0,0.0
BDGLC1R,0.0,0.0
GLCISO,0.0,0.0
HYPTAURDH,0.0,0.0
HXDCALOR,0.0,0.0
DHORDm,0.0,0.0
ICDOXSUC,0.0,0.0
ICDOXSUCm,0.0,0.0
2OXOADOX,0.0,0.0
PGH,0.0,0.0
PETH,0.0,0.0
PEH,0.0,0.0
URATEHO,0.0,0.0
OLIGOPK,0.0,0.0
FCYTDESAT18,0.004764056861585678,0.012611974719663951
FAOXC183806x,0.0,0.0
FOLR2m,0.0,0.0
CHTNDAe,0.0,0.0
NARGNHOX,0.0,0.0
FICYTCS,0.0,0.0
4HPHACR,0.0,0.0
PDHbrm,0.7679147511296691,0.7266249438216364
GALURUT,0.0,0.0
3OASTO,0.0,0.0
3M2OBLOXRD3,0.0,0.0
ECOAH9p,0.0,0.0
ECOAH10p,0.0,0.0
ECOAH12p,0.0,0.0
SBTK6,0.0,0.0
GGLUCTC,0.0,0.0
HISTD1,0.005371457138726009,0.006377484800278844
RNAUUM,0.0,0.0
TRNAPSURI,0.0,0.0
TRNAPSURIm,0.0,0.0
4NPHPP,0.0,0.0
PTPPALDHT,0.0,0.0
MCPSULT,0.0,0.0
ARDENDR,0.0,0.0
13DAMPPO,0.0,0.0
ACOAD10NADm,0.0,0.0
3MOPDH3,0.0,0.0
AKGDH2,0.0,0.0
LANOSTD24,0.0,0.0
ARGTRNATR,0.0,0.0
CITCONH,0.012258088269550691,0.01512948932092746
E3MMALH,0.012258088269550691,0.01512948932092746
ALLTNISOR,0.0,0.0
4MOPDH3,0.0,0.0
GLUAATRANS,0.0,0.0
ASPTRNAQL,0.0,0.0
ASPTRNAQLm,0.0,0.0
NTMELYSH,0.0,0.0
LPEAT_PP,0.0,0.0
OXPTPH,0.0,0.0
ALACPYRL,0.012258088269550691,0.01512948932092746
4HTHBDH,0.0,0.0
BTNCBXLH,0.0,0.0
UPPDC2,0.0,0.0
FAPTPAH,0.0,0.0
25DAPTPM,0.0,0.0
3H3M2OPR,0.012258088269550691,0.01512948932092746
3H3M2OPS,0.012258088269550691,0.01512948932092746
BTNAPOCL,0.0,0.0
DHDPP,0.0,0.0
GPIAT,0.0,0.0
CERASE224,0.0,0.0
CERASE226,0.0,0.0
5HIURATEH,0.0,0.0
OHCUREIMDZLNCAR,0.0,0.0
PAOX,0.0,0.0
4HPHACS,0.0,0.0
MI3PS,0.00028177794921417464,0.00013969688773870584
DKMPPDb,0.0,0.0
DKMPPDa,0.0,0.0
CITMALS,0.012258088269550691,0.01512948932092746
CYSST,0.0,0.0
4MOPDH1,0.0,0.0
4MOPDH2,0.0,0.0
3MOPDH1,0.0,0.0
3MOPDH2,0.0,0.0
OGLYCOS,0.0,0.0
OACPN6OT,0.0,0.0
PN6OLST,0.0,0.0
OACPSST,0.0,0.0
LPACPN6LPT,0.0,0.0
LPTAYYLT,0.0,0.0
LPPROTL,0.0,0.0
SERSECTRSm,0.0,0.0
SERSECTRS,0.0,0.0
APCADVS,0.0,0.0
SLD,0.0,0.0
DOLPMT5,0.0,0.0
IND3ACS,0.0,0.0
16MANASE,0.0,0.0
AGPGAT,0.0,0.0
AGPGS,0.0,0.0
MLCLPNAT,0.0,0.0
CLPNAH,0.0,0.0
DAHSS,0.0,0.0
Coq1,0.0,0.0
TRNADHUS,0.0,0.0
STEROLS,0.0,0.0030967413615183353
GLYCERIDES,0.0,0.004725032140361169
LIPIDS,0.0,0.006497568949891597
PI1456PP,0.0,0.0
ALTOX,0.0,0.0
G15LACH,0.0,0.0
L_LACDm,0.0,0.0
PMTCOAtr,0.0,0.0
ACter,0.0,0.0
PIt2er,0.0,0.0
ATPter,0.0,0.0
ADPter,0.0,0.0
PTD1INOter,0.0,0.0
CDPter,0.0,0.0
UDPGLCtr,0.0,0.0
CTPter,0.0,0.0
ATPter_H,0.0,0.0
GDPMANter,0.0,0.0
H2O2ter,0.0,0.0
LCYSTINter,0.0,0.0
UMPter,0.0,0.0
NO3t,0.0,0.0
ACPt,0.0,0.0
CHITINt,0.0,0.0
CHITOSt,0.0,0.0
D_LACt,0.0,0.0
growth,0.09545161616654872,0.10479949919179996
L_LACt,0.0,0.0
PIt2g,0.0,0.0
ATPtg_H,0.0,0.0
GTHOXtm,0.0,0.0
H2Stm,0.0,0.0
NCAMtm,-1.9090323258308395e-07,0.0
ACHMStm,-0.004051029303256105,-0.0027185761853853194
HOMtm,-0.004051029303256105,-0.0027185761853853194
OROTtm,0.0,0.0
METtm,0.0,0.0
TRPtm,0.0,0.0
TYRtm,0.0,0.0
CYStm,0.0,0.0
Stm,0.0,0.0
1PYR5Ctm,0.013877023223523093,0.01299895409053318
4MOPtm,-0.022354740830188426,-0.024172792458887937
METHFtm,0.0,0.0
GTHRDtm,0.0,0.0
ACSERtm,0.0,0.0
ACORNtm,0.0,0.0
ACACtm,0.0,0.0
NADtm,-1.9090323185796954e-07,-2.0959899877173727e-07
MALSUCCtm,0.0,0.0
AKGMALtm,1.3808591618836532,1.6041384440174737
FEt1m,9.545161616654872e-08,1.0479949919179995e-07
DHORtm,0.0,0.0
THRtm,0.0,0.0
2HETHPPtm,0.0,0.0
2MOPtm,0.0,0.0
ACCOAtm,0.0,0.0
ALACtm,0.0,0.0
CBPtm,0.0,0.0
CPPPG3tm,0.0,0.0
HCITtm,0.0,0.0
LCADtm,0.0,0.0
LKYNRtm,0.0,0.0
SERtm,0.0,0.0
TTC_GGDPtm,0.0,0.0
23DHMPtm,0.0,0.0
CRNCAR8tp,0.0,0.0
B2COAtp,0.0,0.0
CITtp,0.0,0.0
AKGMALtp,0.0,0.0
FA183COAabcp,0.0,0.0
FA240COAabcp,0.0,0.0
FA260COAabcp,0.0,0.0
DHAtv,0.0,0.0
GTPGDPtv,0.0,0.0
MANtv,0.0,0.0
GTPtv,0.0,0.0
DHAPtv,0.0,0.0
ODCALOR,0.0,0.0
34HPPOR,0.0,0.0
ASPGLUtp,0.0,0.0
CO2tg,0.0,0.0
CRNCARtp,0.0,0.0
DHFtm,0.0,0.0
FLDO,0.0,0.0
FTHFCLm,0.0,0.0
FUMAC,0.0,0.0
G5SADsm,0.013877023223523093,0.01299895409053318
GLUN,0.0,0.0
HGNTOR,0.0,0.0
MACACI,0.0,0.0
NADN,0.0,0.0
NADPPPS,-9.545161568091931e-08,-1.0479949969291469e-07
NH4tp,0.0,0.0
NTD1,0.0,0.0
NTD11,0.0,0.0
NTD6,0.0,0.0
NTD8,0.0,0.0
NTD9,0.0,0.0
NTP3,0.0,0.0
P5CDm,0.0,0.0
PEtg_SC,0.0,0.0
PROtm,0.0,0.0
PStg_SC,0.0,0.0
QULNS,0.0,0.0
SERAT,0.0,0.0
PHOSPHOLIPIDS,0.0,0.0013326513916227666
PROTEINS,0.0,0.038775814700965985
CARBOHYDRATES,0.0,0.038671015201774184
RNA,0.005125765059963507,0.006916766946658798
DNA,0.000769723087152042,0.00013623934894933993
COF,0.09545161616654872,0.10479949919179996
Consensus,0.0,0.10479949919179996
HEXDPtm,0.0,0.0
PItv,0.0,0.0
ACACT9p,0.0,0.0
ACOAO9p,0.0,0.0
CERS124,0.0,0.0
CERS126,0.0,1.780293607862614e-05
CERS224,3.2694692198604542e-06,2.5362667937168888e-05
CERS226,2.209258056232928e-06,0.0
FA182COAabcp,0.0,0.0
LGTHL,0.0,0.0
PDE1,0.0,0.0
PDE4,0.0,0.0
TREHe,0.0,0.0
PSERDv_PP,0.0,0.0
MNTt,0.0,0.0
METOHte,0.0,0.0
ACPtm,0.0,0.0
METOHtx,0.0,0.0
O2tx,0.005294128445048346,0.0018681235014684652
PStv_PP,0.0,0.0
PEtv_PP,0.0,0.0
CDPDGPm_PP,0.0001134679316722081,1.839058920439418e-05
13BGH,0.0,0.0
13GS,0.19981479667753785,0.11852666159343787
2DHPtm,0.0,0.0
3C3HMPtm,-0.022354740830188426,-0.024172792458887937
3DSPHR,1.0085401417883362e-05,5.913379023175794e-05
3HAO,0.0,0.0
3MOBtm,-0.01594945162335827,-0.020030695105833385
3MOPtm,0.0,0.0
4HBZtm,9.54516161662082e-08,1.047994991915796e-07
5AOPtm,-7.636129293323898e-07,-8.383959935343996e-07
AATA,0.019524301026505077,0.02194005067529475
ABTA,0.0,0.0
L_ABTt,0.0,0.0
ABUTDm,0.0,0.0
ACACT1,0.0,0.0
ACACT4p,0.0,0.0
ACACT5p,0.0,0.0
ACACT6p,0.0,0.0
ACACT7p,0.0,0.0
ACACT8p,0.0,0.0
ACALDtm,0.0,0.0
ACCOACr,0.0476104138603062,0.1266241465217955
ACGAM6PS,0.00848644789500602,0.007927558116363706
ACGAMPM,0.00848644789500602,0.007927558116363706
ACGKm,0.02075927501840011,0.028308340451962746
ACGSm,0.0,0.0
ACLSm,0.038304192453546694,0.044203487564721325
ACOAO4p,0.0,0.0
ACOAO5p,0.0,0.0
ACOAO6p,0.0,0.0
ACOAO7p,0.0,0.0
ACOAO8p,0.0,0.0
ACOATA,0.006071973998834832,0.016139316685011253
ACOATAm,0.0,0.0
ACONT,0.0,0.0
ACONTm,0.6875624897631031,0.6084015002676106
ACOTAim,0.02075927501840011,0.028308340451962746
ACS,0.004051029303256105,0.0027185761853853194
ACtm,0.0,0.0
ADCL,9.545161617358078e-08,1.0479949918984488e-07
ADCS,9.545161617358078e-08,1.0479949918984488e-07
ADK1m,-1.9090323258308395e-07,2.0959899860173437e-07
ADMDC,0.0,0.0
ADNCYC,0.0,0.0
ADNK1,0.00437543248056662,0.005724660733455683
ADPT,0.0,0.0
ADSK,0.008088350247644288,0.003293768845419265
ADSL1r,0.01062172262922011,0.012606826832496698
ADSL2r,0.009375271066836,0.01119334008662615
ADSS,0.01062172262922011,0.012606826832496698
AGAT_PP,0.002869956527749823,0.0060759408560491675
AGPRim,0.02075927501840011,0.028308340451962746
AHCi,0.00437543248056662,0.005724660733455683
AHCYStm,-2.8635484849819093e-07,-3.143984975747388e-07
AICART,0.014746728205562009,0.017570824886904993
AIRCr,0.009375271066836,0.01119334008662615
AKGDbm,0.581061033343881,0.48241547283353536
AKP1,0.0,0.0
ALASm,7.636129293323898e-07,8.383959935343996e-07
ALATA_L,-0.027812820585619572,-0.03659010932890663
ALATRS,0.0,0.0
ALCD19y,0.0,0.0
ALCD2x,0.0,0.0
ALDD19x,0.0,0.0
ALDD2xm,0.0,0.0
ALLTAHr,0.0,0.0
ALLTNr,0.0,0.0
ALLTNti,0.0,0.0
ALPHNH,0.0,0.0
AMETtm,2.8635484849819093e-07,3.143984975747388e-07
AMID3,0.0,0.0
AMPDA,0.0,0.0
ANPRT,0.007844571967244175,0.004876557628710867
ANS,0.007844571967244175,0.004876557628710867
AP4AHr,0.0,0.0
ARGN,0.0,0.0
ARGSL,0.02075927501840011,0.023887897576052624
ARGSSr,0.02075927501840011,0.023887897576052624
ARGTRS,0.0,0.0
ARGTRSm,0.0,0.0
ASADi,0.022888907267920162,0.02300245757240696
ASNN,0.0,0.0
ASNS1,0.015902593927963553,0.015274879703046302
ASNTRS,0.0,0.0
ASNTRSm,0.0,0.0
ASPCT,0.009139530901521996,0.010867526763056063
ASPKi,0.022888907267920162,0.02300245757240696
ASPTA,1.0663269832612245,1.1594473060255708
ASPTAm,-1.2413403421764804,-1.4347145868105082
ASPTAp,0.0,0.0
ASPTRS,0.0,0.0
ASPTRSm,0.0,0.0
ATP2tp_H,0.0,0.0
ATPATF1,0.0,0.0
ATPM,0.65,0.69
ATPPRT,0.005371457138726009,0.006377484800278844
ATPS3m,10.78134955883343,10.300187857255642
ATPS3v,0.0,0.0
ATPtp_H,0.0,0.0
BACCL,0.0,0.0
BPNT,0.008088350247644288,0.003293768845419265
BTSr,0.0,0.0
C14STR,0.0019122484487514187,0.003836118120446629
C22STDS,0.0,0.0
C24STRer,0.0019077300083761447,0.0035701225920466515
C3STDH1,0.0019122484487514187,0.003836118120446629
C3STKR1,0.0019122484487514187,0.003836118120446629
C4STMO1,0.0019122484487514187,0.003836118120446629
C5STDS,0.0019077300083761447,0.0035701225920466515
C8STI,0.0019077300083761447,0.0036302607115109944
CATp,0.005294128445048346,0.0018681235014684652
CBPS,0.029898805919922104,0.03475542433910869
CHLPCTD,0.0,0.0
CHOLK,0.0,0.0
CHORM,0.01809013395937656,0.01836068941006074
CHORS,0.025934896829853074,0.023237456637769986
CHRPL,9.54516161662082e-08,1.047994991915796e-07
CHTNS,0.00848644789500602,0.007927558116363706
CITtam,0.019057967489817473,0.021365029593555906
CITtcm,0.0,0.0
CLPNSm_PP,0.0,1.839058920439418e-05
CO2t,-2.376714389098412,-2.376714389098412
CO2tm,-2.1457414439004086,-1.9468028792664631
CO2tv,0.0,0.0
CPPPGO,9.545161616654872e-08,1.0479949919179995e-07
CRNCARtm,0.0,0.0
CSm,0.6875624897631031,0.6084015002676106
CSNATm,0.0,0.0
CSNATp,0.0,0.0
CSNATr,0.0,0.0
CSND,0.0,0.0
CSp,0.0,0.0
CTPS1,0.003984769757615636,0.005377094624332557
CYSS,0.0,0.0
CYSTGL,0.0,0.0
CYSTL,0.0,0.0
CYSTRS,0.0,0.0
CYSTS,0.0,0.0
CYTD,0.0,0.0
CYTDK2,0.0,0.0
CYTK1,-0.0013163101024686215,-0.0039853869924432305
CYTK2,0.0,0.0
DADK,-0.0007362401328609282,-0.00013031293727004364
DAGCPT_PP,0.0,0.0
DAGPYP_PP,0.00020763808165753545,0.004667559843485588
DAGPYPer_PP,0.0,0.0
DB4PS,3.818064646661949e-07,4.191979967671998e-07
DCMPDA,-0.0005137131883652729,-9.092614148878946e-05
DDPA,0.006876929340035601,0.0018724270442140797
DGK1,-0.0005137131883652729,-9.092614148878946e-05
DHAD1m,0.0383041924535467,0.044203487564721325
DHAD2m,0.012258088269550691,0.01512948932092746
DHAK,0.0,0.0
DHAPtm,0.0,0.0
DHFRi,0.0007363355844771018,0.00013041773676923348
DHFS,9.545161617358078e-08,1.0479949918984488e-07
DHNPAm,0.0,0.0
DHORTS,-0.009139530901521996,-0.010867526763056063
DHQS,0.025934896829853074,0.023237456637769986
DHQTi,0.025934896829853074,0.023237456637769986
DIPS,0.0,0.0
D_LACDm,0.0,0.0
D_LACt2,0.0,0.0
DMATT,0.0038245923491190036,0.0077101201154405625
DOLPMTcer,0.0425405374605775,0.03983114565782741
DPCOAK,6.332112287303973e-06,1.6319442555594917e-05
DPMVD,0.011474063402205508,0.023130674744819262
DPR,6.141209054720889e-06,1.6109843559657718e-05
DTMPK,0.0,0.0
DURIPP,0.0,0.0
DUTPDP,0.0,0.0
ECOAH11p,0.0,0.0
ECOAH4p,0.0,0.0
ECOAH5p,0.0,0.0
ECOAH6p,0.0,0.0
ECOAH7p,0.0,0.0
ECOAH8p,0.0,0.0
EHGLAT,0.0,0.0
ENO,1.181636474183668,1.277045235089503
ETHAK,0.0,0.0
ETHAPT_PP,0.0,0.0
ETOHt,0.0,0.0
ETOHtm,0.0,0.0
FA120ACPH,0.0,0.0
FA140ACPH,0.0,0.0
FA140COAabcp,0.0,0.0
FA160ACPH,5.712212308504256e-07,1.8436687116968837e-07
FA160COAabcp,0.0,0.0
FA180ACPH,0.0,-1.8436687116915595e-07
FA180COAabcp,0.0,0.0
FA181COAabcp,0.0,0.0
FACOAL160,0.0,0.0
FACOAL181,0.0,0.0
FACOAL182,0.0,0.0
FADFMNtm,0.0,0.0
FBA,0.5841358545316174,0.6116866165589422
FBP,0.0,0.0
FBP26,0.0,0.0
FCLTm,9.545161616654872e-08,1.0479949919179995e-07
FDH,0.001912821158448418,0.00383674691744178
FE2t,9.545161616654872e-08,1.0479949919179995e-07
FKYNH,0.0,0.0
FMETTRSm,0.0,0.0
FMNAT,0.0,0.0
FORt,0.0,0.0
FRTT,9.54516161662082e-08,1.047994991915796e-07
FTHFCL,0.0,0.0
FTHFLi,0.0,0.0
FUM,0.040756268714456215,0.04768806449517547
FUMm,0.5810602697309517,0.48241463443754184
G3PD1ir,0.002983424459422031,0.006094331445253562
G3PD1irm,0.0,0.0
G3PDm,0.0,0.0
G3PT,0.0,0.0
G5SADr,0.0,0.0
G5SD,0.0,0.0
G6PDH2,0.3196465280769593,0.4413285459431741
GALU,0.24841453575506248,0.18779947569121633
GAPD,1.2518146970832105,1.3426682273649968
GARFTi,0.009375271066836,0.01119334008662615
GAT2_PP,0.0,0.0
GCCam,0.0,0.0
GCCbim,0.0,0.0
GCCcm,0.0,0.0
GF6PTA,0.00848644789500602,0.007927558116363706
GHMT2r,0.03268508034176325,0.03662475103560846
GHMT2rm,0.0,0.0
GK1,0.0005139040915976059,0.0
GLCGSD,0.0,0.0
GLCP,0.0,0.0
GLCS2,0.03711679158263903,0.06840902589193852
GLCtv,0.0,0.0
GLNS,0.11653613002780719,0.12791841041584429
GLNTRS,0.0,0.0
GLPT,0.0,0.0
GLU5K,0.0,0.0
GLUCYS,0.0,1.0479949919179995e-07
GLUDC,0.0,0.0
GLUDxi,0.0,0.0
GLUDyi,0.42343127075624887,0.47466790774438694
GLUPRT,0.009375271066836,0.01119334008662615
GLUSx,0.0,0.0
GLUTRS,0.0,0.0
GLUTRSm,0.0,0.0
GLYC3Ptmc,0.0001134679316722081,1.839058920439418e-05
GLYCt,0.0,0.0
GLYK,0.0,0.0
GLYOX,0.0,0.0
GLYTRS,0.0,0.0
GMPS2,0.004125005576341897,0.004963998054408296
GND,0.3196465280769593,0.4413285459431741
GPDDA1,0.0,0.0
GRTT,0.0038245923491190036,0.0077101201154405625
GTHO,0.0,0.0
GTHOm,0.0,0.0
GTHPm,0.0,0.0
GTHS,0.0,1.0479949919179995e-07
GTPCII,1.9090323233309745e-07,2.095989983835999e-07
GTPH1,0.0,0.0
GUAD,0.0,0.0
GUAPRT,0.0,0.0
H2Ot,-3.6341198049957066,-3.6794031710635506
H2Otm,-14.095408915942858,-13.533176492971975
H2Otp,0.010588256890096692,0.0037362470029369305
H2Otv,0.0,0.0
HACD10p,0.0,0.0
HACD4p,0.0,0.0
HACD5p,0.0,0.0
HACD6p,0.0,0.0
HACD7p,0.0,0.0
HACD8p,0.0,0.0
HACNHm,0.019524301026505077,0.02194005067529475
HCITSm,0.019524301026505077,0.02194005067529475
HCYSMT,0.0,0.0
HETZK,0.0,0.0
HEX1,1.0316887303930085,1.025329544573059
HEX4,0.0,0.0
HEX7,0.0,0.0
HISTP,0.005371457138726009,0.006377484800278844
HISTRS,0.0,0.0
HISTRSm,0.0,0.0
HKYNH,0.0,0.0
HMBS,9.545161616654872e-08,1.0479949919179995e-07
HMGCOAR,-0.011474063402205508,-0.023130674744819262
HMGCOAS,0.0,0.0
HMGCOAtm,-0.011474063402205508,-0.023130674744819262
HPPKm,0.0,0.0
HPROa,0.0,0.0
HSDxi,0.022888907267920162,0.02300245757240696
HSDyi,0.0,0.0
HSERTA,0.0,0.0
