,Derived,Consensus
THIORDXni,0.0,0.0
THIORDXp,-0.002130090078529803,-0.0010274143353884654
GCC2bim,0.0,0.0
10FTHFtm,-0.00031426574820585755,-3.8482365719336415e-05
2OXOADPTm,0.0060793538245746985,0.0056670246521845795
3HAD100m,0.0,0.0
3HAD120m,0.0,0.0
3HAD140m,0.0,0.0
3HAD160m,0.0,0.0
3HAD180m,0.0,0.0
3HAD40m,0.0,0.0
3HAD60m,0.0,0.0
3HAD80m,0.0,0.0
3M2OBLOXRD1,0.0,0.0
3M2OBLOXRD2,0.0,0.0
3OAR100m,0.0,0.0
3OAR120m,0.0,0.0
3OAR140m,0.0,0.0
3OAR160m,0.0,0.0
3OAR180m,0.0,0.0
3OAR40m,0.0,0.0
3OAR60m,0.0,0.0
3OAR80m,0.0,0.0
3OAS100m,0.0,0.0
3OAS120m,0.0,0.0
3OAS140m,0.0,0.0
3OAS160m,0.0,0.0
3OAS180,0.0,0.0
3OAS60m,0.0,0.0
3OAS80m,0.0,0.0
3SALACBOXL,0.0,0.0
3SALATAi,0.0,0.0
3SPYRSP,0.0,0.0
5HOXINDACTO2OX,0.0,0.0
5HOXINDACTOX,0.0,0.0
5MTHFtm,0.0,0.0
AACOAT,0.0,0.0
AASAD3,0.0,0.0
ACACT10m,0.0,0.0
ACACT1x,0.0,0.0
ACACT2rx,0.0,0.0
ACACT3rx,0.0,0.0
ACGPID,0.0,0.0
ACOAD8m,0.0,0.0
ACOAD9m,0.0,0.0
ACOAH,0.0,0.0
ACODA,0.0,0.0
ACONTx,0.0,0.0
ACPpds,0.0,0.0
ACPS1,0.0,0.0
ADPRDP,-5.7886546937749754e-08,-5.358742524750043e-08
AHSERL2,0.0008861049434354593,0.0007382481382410194
ALATRSm,0.0,0.0
ALCD19,0.0,0.0
ALDD2x,0.0,0.0
ALKP,0.0,0.0
ALKPv,0.0,0.0
AM6SAD,0.0,0.0
AMCOXO,0.0,0.0
AMPTASECG,-2.8943273491351297e-08,0.0
APAT2r,0.03803437130833216,0.04172156060582812
APRAUR,0.0,0.0
ASP1DC,0.038038143786929615,0.04172567935183432
ASPO1,0.0,0.0
ASPO6,0.0,0.0
BBHOX,0.0,0.0
BDMT,0.0,0.0
BMTer,0.0,0.0
BPNT2,0.0,0.0
CHTNASE,0.0,0.0
COAtp,0.0,0.0
COAtr,0.0,0.0
CYSO,0.0,0.0
CYSSm,0.0,0.0
CYSTRSm,0.0,0.0
CYTDH,0.0,0.0
CYTDK1,0.0,0.0
DADA,0.0,0.0
DALAOX,0.0,0.0
DALAxt,0.0,0.0
DDPGA,0.0,0.0
DESAT18_10,0.0,0.0
DHAD1,0.0,0.0
DHAD2,0.0,0.0
DHPPDA2,0.0,0.0
DHPS,0.0,2.67937126214267e-08
DOLASNT,0.0,0.0
DOLPGT1,0.0,0.0
DOLPGT2,0.0,0.0
DOLPGT3,0.0,0.0
DOLPHer,0.0,0.0
DOLPMT1,0.0,0.0
DOLPMT2,0.0,0.0
DOLPMT3,0.0,0.0
DOLPMT4,0.0,0.0
EAR100ym,0.0,0.0
EAR120ym,0.0,0.0
EAR140ym,0.0,0.0
EAR160ym,0.0,0.0
EAR180xm,0.0,0.0
EAR40ym,0.0,0.0
EAR60ym,0.0,0.0
EAR80ym,0.0,0.0
ECOAH1,0.0,0.0
ECOAH12m,0.0,0.0
ECOAH1x,0.0,0.0
ECOAH2p,0.0,0.0
ECOAH3x,0.0,0.0
ECOAH9ir,0.0,0.0
ETFQO,0.0,0.0
FACOAE160,0.0,0.0
FACOAE180,0.0,0.0
FACOAL180,0.0,0.0
FACOAL183,0.0,0.0
FADDP,-2.8943273491351297e-08,-2.6793712623515844e-08
FALDH2,0.0,0.0
FALGTHLs,0.0,0.0
FEROc,0.0,0.0
FOLD3,0.0,0.0
FOMETR,0.0,0.0
FRDO,0.0,0.0
FTCD,0.0,0.0
FTHFDH,0.0,0.0
FTHFDHm,0.0,0.0
G12MT1,0.0,0.0
G12MT2,0.0,0.0
G13MT,0.0,0.0
G16MT,0.0,0.0
GHMT3,0.0,0.0
GLCNACPT,0.0,0.0
GLCNACT,0.0,0.0
GLNtm,0.0,0.0
GLNTRAT,0.0,0.0
GLNTRATm,0.0,0.0
GLNTRSm,0.0,0.0
GluForTx,0.0,0.0
GLUSy,0.0,0.0
GLUTCOADHc,0.0,0.0
GLYO,0.0,0.0
GLYtm,0.0003144972943937884,3.869671542032456e-05
GLYTRSm,0.0,0.0
GNK,0.0,0.0
GPDDA2,0.0,0.0
GPIMTer,0.0,0.0
GTHRDHpp,-2.8943273491351297e-08,0.0
GUACYC,0.0,0.0
H2ETer,0.0,0.0
H5MTer,0.0,0.0
H6ET3er,0.0,0.0
H6MTer,0.0,0.0
H6MTg,0.0,0.0
HACD1,0.0,0.0
HACD1x,0.0,0.0
HACD2x,0.0,0.0
HACD3x,0.0,0.0
HACD9m,0.0,0.0
HACDp20,0.0,0.0
HACDp22,0.0,0.0
HACDp24,0.0,0.0
HIBDm,0.0,0.0
HISD,0.0,0.0
HMGLm,0.0,0.0
HSERTAm,0.0008861049434354593,0.0007382481382410194
HXAND,0.0,0.0
IZPN,0.0,0.0
KAS14m,0.0,0.0
KATp20,0.0,0.0
KATp22,0.0,0.0
KATp24,0.0,0.0
KYNAKGAT,0.0,0.0
LFORKYNHYD,0.0,0.0
LPASE,0.0,0.0
lplipa2,0.0,0.0
LTA4H,0.0,0.0
LYSMTF1n,0.0,0.0
LYSMTF2n,0.0,0.0
LYSMTF3n,0.0,0.0
M4BET2er,0.0,0.0
M4CET3er,0.0,0.0
MAN1PT2,0.011399275811868594,0.010190833224973491
MAOX,0.0,0.0
MCCCrm,0.0,0.0
MCITD,0.0,0.0
ME1,0.0,0.0
MG1er,0.0,0.0
MG2er,0.0,0.0
MG3er,0.0,0.0
MGCHrm,0.0,0.0
MI13PP,0.0,0.0
MI145P6Kc,0.0,0.0
MI145PP,0.0,0.0
MI14PP,0.0,0.0
MI3PP,0.0002050747196788307,3.5715802969822875e-05
MI4PP,0.0,0.0
MICITDm,0.0,0.0
MM8Ber,0.0,0.0
MMSAD3,0.03803437130833216,0.04172156060582812
MMTSAO,0.0,0.0
MTAN,0.0,0.0
MTRK,0.0,0.0
NADDP,0.0,0.0
NADDPm,0.0,0.0
NADS2m,0.0,0.0
NICRNS,0.0,0.0
NICRNSm,5.7886546937749754e-08,5.358742524750043e-08
NODOx,0.0,0.0
NP1,0.0,0.0
NTP1,0.0,0.0
NTP1er,0.0,0.0
NTP1g,0.0,0.0
NTP1m,0.0,0.0
NTP3v,0.0,0.0
NTPP1,0.0,0.0
OPAHir,0.0,0.0
P5CRm,0.0037212329834109452,0.0034100684544752474
PCLAD,0.0,0.0
PDHa1,1.6240857666612367,1.6613815410298145
PDHa2,1.62070506780397,1.6574483660140968
PI4PP,0.0,0.0
PIACGT,0.0,0.0
PIPLC,0.0,0.0
pla2_2,0.0,0.0
plipa2,0.0,0.0
PPAtm,0.0,0.0
PPItx,0.0,0.0
PPNCL3,3.7724785974568214e-06,0.0
PROAKGOX1r,0.0,0.0
PROTRSm,0.0,0.0
PUTA3,-0.0037212329834109452,-0.0034100684544752474
SBTPD,0.0,0.0
SERTRSm,0.0,0.0
SPMDOX,0.0,0.0
SPODM,0.0,0.0
SPODMm,0.0,0.0
St,0.0,0.0
SUCCtp,0.0,0.0
THFtm,0.00031426574820585755,3.8482365719336415e-05
TMABADH,0.0,0.0
TMLYSOX,0.0,0.0
TRPS2,0.0,0.0
TRPS3r,0.0,0.0
UDPDOLPT,0.0,0.0
UDPGP,0.0,0.0
URCN,0.0,0.0
UREAt,0.0,0.0
VALt5m,0.0,0.0
VPAMT,0.0,0.0
XAND,0.0,0.0
XAO2,0.0,0.0
ABTDG,0.0,0.0
ASNtm,0.0,0.0
3HBCOAHLm,0.0,0.0
GLNFRDOX,0.0,0.0
FCYTB5R,0.0029499058352827137,0.0032244584073371553
NADHKm,0.0,0.0
OSUCCCL,0.0,0.0
OSUCCCLm,0.0,0.0
ACOAO20p,0.0,0.0
ACOAO22p,0.0,0.0
ACOAO24p,0.0,0.0
ACOAO04p,0.0,0.0
ACOAO06p,0.0,0.0
ACOAO08p,0.0,0.0
GTP89H,2.8943273493039443e-08,0.0
ICLx,0.0,0.0
PAPSH,0.0,0.0
TRNAALAMET,0.0,0.0
TRNAGUAMETc,0.0,0.0
TRNAGUAMETm,0.0,0.0
AKGDH1,0.0,0.0
TRPOX,0.0,0.0
ETHAMPPL,0.0,0.0
SO3FDXRD,0.0,0.0
CYSTH2SS,0.0011062608901197056,0.00017603939133119487
FOLR,0.0,0.0
NFORAH,0.0,0.0
E3MMALOR,0.0033806988572665166,0.003933175015717815
DOLPPP,0.0,0.0
TRNADMPPT,0.0,0.0
HISTD,0.002208904371837746,0.0016810903928634873
INOSTK1,0.0,0.0
PCH,0.0,0.0
AGL_PP,0.0,0.0
PAL_PP,0.0,0.0
BDGLC1R,0.0,0.0
GLCISO,0.0,0.0
HYPTAURDH,0.0,0.0
HXDCALOR,0.0,0.0
DHORDm,0.0,0.0
ICDOXSUC,0.0,0.0
ICDOXSUCm,0.0,0.0
2OXOADOX,0.0,0.0
PGH,0.0,0.0
PETH,0.0,0.0
PEH,0.0,0.0
URATEHO,0.0,0.0
OLIGOPK,0.0,0.0
FCYTDESAT18,0.0029499058352827137,0.0032244584073371553
FAOXC183806x,0.0,0.0
FOLR2m,0.0,0.0
CHTNDAe,0.0,0.0
NARGNHOX,0.0,0.0
FICYTCS,0.0,0.0
4HPHACR,0.0,0.0
PDHbrm,1.62070506780397,1.6574483660140968
GALURUT,0.0,0.0
3OASTO,0.0,0.0
3M2OBLOXRD3,0.0,0.0
ECOAH9p,0.0,0.0
ECOAH10p,0.0,0.0
ECOAH12p,0.0,0.0
SBTK6,0.0,0.0
GGLUCTC,0.0,0.0
HISTD1,0.002208904371837746,0.0016810903928634873
RNAUUM,0.0,0.0
TRNAPSURI,0.0,0.0
TRNAPSURIm,0.0,0.0
4NPHPP,0.0,0.0
PTPPALDHT,0.0,0.0
MCPSULT,0.0,0.0
ARDENDR,0.0,0.0
13DAMPPO,0.0,0.0
ACOAD10NADm,0.0,0.0
3MOPDH3,0.0,0.0
AKGDH2,0.0,0.0
LANOSTD24,0.0,0.0
ARGTRNATR,0.0,0.0
CITCONH,0.0033806988572665166,0.003933175015717815
E3MMALH,0.0033806988572665166,0.003933175015717815
ALLTNISOR,0.0,0.0
4MOPDH3,0.0,0.0
GLUAATRANS,0.0,0.0
ASPTRNAQL,0.0,0.0
ASPTRNAQLm,0.0,0.0
NTMELYSH,0.0,0.0
LPEAT_PP,0.0,0.0
OXPTPH,2.8943273493039443e-08,0.0
ALACPYRL,0.0033806988572665166,0.003933175015717815
4HTHBDH,0.0,0.0
BTNCBXLH,0.0,0.0
UPPDC2,0.0,0.0
FAPTPAH,2.8943273493039443e-08,0.0
25DAPTPM,2.8943273493039443e-08,0.0
3H3M2OPR,0.0033806988572665166,0.003933175015717815
3H3M2OPS,0.0033806988572665166,0.003933175015717815
BTNAPOCL,0.0,0.0
DHDPP,0.0,0.0
GPIAT,0.0,0.0
CERASE224,-2.4949870417621104e-06,0.0
CERASE226,0.0,0.0
5HIURATEH,0.0,0.0
OHCUREIMDZLNCAR,0.0,0.0
PAOX,0.0,0.0
4HPHACS,0.0,0.0
MI3PS,0.0002050747196788307,3.5715802969822875e-05
DKMPPDb,0.0,0.0
DKMPPDa,0.0,0.0
CITMALS,0.0033806988572665166,0.003933175015717815
CYSST,0.0,0.0
4MOPDH1,0.0,0.0
4MOPDH2,0.0,0.0
3MOPDH1,0.0,0.0
3MOPDH2,0.0,0.0
OGLYCOS,0.0,0.0
OACPN6OT,0.0,0.0
PN6OLST,0.0,0.0
OACPSST,0.0,0.0
LPACPN6LPT,0.0,0.0
LPTAYYLT,0.0,0.0
LPPROTL,0.0,0.0
SERSECTRSm,0.0,0.0
SERSECTRS,0.0,0.0
APCADVS,0.0,0.0
SLD,0.0,0.0
DOLPMT5,0.0,0.0
IND3ACS,0.0,0.0
16MANASE,0.0,0.0
AGPGAT,0.0,0.0
AGPGS,0.0,0.0
MLCLPNAT,0.0,0.0
CLPNAH,0.0,0.0
DAHSS,0.0,0.0
Coq1,0.0,0.0
TRNADHUS,0.0,0.0
STEROLS,0.0,0.0007917327730547944
GLYCERIDES,0.0,0.0012080320448288847
LIPIDS,0.0,0.0016612101826579823
PI1456PP,0.0,0.0
ALTOX,0.0,0.0
G15LACH,0.0,0.0
L_LACDm,0.0,0.0
PMTCOAtr,0.0,0.0
ACter,0.0,0.0
PIt2er,0.0,0.0
ATPter,0.0,0.0
ADPter,0.0,0.0
PTD1INOter,0.0,0.0
CDPter,0.0,0.0
UDPGLCtr,0.0,0.0
CTPter,0.0,0.0
ATPter_H,0.0,0.0
GDPMANter,0.0,0.0
H2O2ter,0.0,0.0
LCYSTINter,0.0,0.0
UMPter,0.0,0.0
NO3t,0.0,0.0
ACPt,0.0,0.0
CHITINt,0.0,0.0
CHITOSt,0.0,0.0
D_LACt,0.0,0.0
growth,0.0289432734913513,0.026793712623515844
L_LACt,0.0,0.0
PIt2g,0.0,0.0
ATPtg_H,0.0,0.0
GTHOXtm,0.0,0.0
H2Stm,0.0,0.0
NCAMtm,-5.7886546937749754e-08,-5.358742524750043e-08
ACHMStm,-0.0008861049434354593,-0.0007382481382410194
HOMtm,-0.0008861049434354593,-0.0007382481382410194
OROTtm,0.0,0.0
METtm,0.0,0.0
TRPtm,0.0,0.0
TYRtm,0.0,0.0
CYStm,0.0,0.0
Stm,0.0,0.0
1PYR5Ctm,0.0037212329834109452,0.0034100684544752474
4MOPtm,-0.005978767428706435,-0.006331642943575034
METHFtm,0.0,0.0
GTHRDtm,0.0,0.0
ACSERtm,0.0,0.0
ACORNtm,0.0,0.0
ACACtm,0.0,0.0
NADtm,0.0,0.0
MALSUCCtm,0.0,0.0
AKGMALtm,1.7442428441351279,1.8342173542651823
FEt1m,2.8943273491351297e-08,2.6793712623515844e-08
DHORtm,0.0,0.0
THRtm,0.0,0.0
2HETHPPtm,0.0,0.0
2MOPtm,0.0,0.0
ACCOAtm,0.0,0.0
ALACtm,0.0,0.0
CBPtm,0.0,0.0
CPPPG3tm,0.0,0.0
HCITtm,0.0,0.0
LCADtm,0.0,0.0
LKYNRtm,0.0,0.0
SERtm,0.0,-9.403712153583e-06
TTC_GGDPtm,0.0,0.0
23DHMPtm,0.0,0.0
CRNCAR8tp,0.0,0.0
B2COAtp,0.0,0.0
CITtp,0.0,0.0
AKGMALtp,0.0,0.0
FA183COAabcp,0.0,0.0
FA240COAabcp,0.0,0.0
FA260COAabcp,0.0,0.0
DHAtv,0.0,0.0
GTPGDPtv,0.0,0.0
MANtv,0.0,0.0
GTPtv,0.0,0.0
DHAPtv,0.0,0.0
ODCALOR,0.0,0.0
34HPPOR,0.0,0.0
ASPGLUtp,0.0,0.0
CO2tg,0.0,0.0
CRNCARtp,0.0,0.0
DHFtm,0.0,0.0
FLDO,0.0,0.0
FTHFCLm,0.0,0.0
FUMAC,0.0,0.0
G5SADsm,0.0037212329834109452,0.0034100684544752474
GLUN,0.0,0.0
HGNTOR,0.0,0.0
MACACI,0.0,0.0
NADN,-5.7886546937749754e-08,-5.358742524750043e-08
NADPPPS,-2.894327347816894e-08,-2.6793713747867263e-08
NH4tp,0.0,0.0
NTD1,0.0,0.0
NTD11,0.0,0.0
NTD6,0.0,0.0
NTD8,0.0,0.0
NTD9,0.0,0.0
NTP3,0.0,0.0
P5CDm,0.0,0.0
PEtg_SC,0.0,0.0
PROtm,0.0,0.0
PStg_SC,0.0,0.0
QULNS,0.0,0.0
SERAT,0.0,0.0
PHOSPHOLIPIDS,0.0,0.00034071420846315217
PROTEINS,0.0,0.009913673670700862
CARBOHYDRATES,0.0,0.009886879958077346
RNA,0.0006471458926270645,0.001768385033152046
DNA,4.240539595253344e-05,3.48318264105706e-05
COF,0.0289432734913513,0.026793712623515844
Consensus,0.0,0.026793712623515844
HEXDPtm,0.0,0.0
PItv,0.0,0.0
ACACT9p,0.0,0.0
ACOAO9p,0.0,0.0
CERS124,0.0,0.0
CERS126,0.0,0.0
CERS224,0.0,6.484382476203043e-06
CERS226,0.0,0.0
FA182COAabcp,0.0,0.0
LGTHL,0.0,0.0
PDE1,0.0,0.0
PDE4,0.0,0.0
TREHe,0.0,0.0
PSERDv_PP,0.0,0.0
MNTt,0.0,0.0
METOHte,0.0,0.0
ACPtm,0.0,0.0
METOHtx,0.0,0.0
O2tx,0.0010650450392649016,0.0005137071676942327
PStv_PP,0.0,0.0
PEtv_PP,0.0,0.0
CDPDGPm_PP,5.2779774070856333e-05,4.7018560767915e-06
13BGH,0.0,0.0
13GS,0.08976254197335824,0.030303287071507066
2DHPtm,0.0,0.0
3C3HMPtm,-0.005978767428706435,-0.006331642943575034
3DSPHR,7.663235796214667e-06,1.5118524363453859e-05
3HAO,0.0,0.0
3MOBtm,-0.004602615536829899,-0.005308738470738147
3MOPtm,0.0,0.0
4HBZtm,2.894327349141298e-08,2.6793712623634038e-08
5AOPtm,-2.3154618793081037e-07,-2.1434970098812675e-07
AATA,0.0060793538245746985,0.0056670246521845795
ABTA,0.0,0.0
L_ABTt,0.0,0.0
ABUTDm,0.0,0.0
ACACT1,0.0,0.0
ACACT4p,0.0,0.0
ACACT5p,0.0,0.0
ACACT6p,0.0,0.0
ACACT7p,0.0,0.0
ACACT8p,0.0,0.0
ACALDtm,0.0,0.0
ACCOACr,0.029503153466930734,0.03237354204234992
ACGAM6PS,0.0022740185966911475,0.002026810391405856
ACGAMPM,0.0022740185966911475,0.002026810391405856
ACGKm,0.006049969673366487,0.007381854908969979
ACGSm,0.0,0.0
ACLSm,0.010581382965536333,0.011640381414313183
ACOAO4p,0.0,0.0
ACOAO5p,0.0,0.0
ACOAO6p,0.0,0.0
ACOAO7p,0.0,0.0
ACOAO8p,0.0,0.0
ACOATA,0.0037626053308792277,0.0041262812945955536
ACOATAm,0.0,0.0
ACONT,0.0,0.0
ACONTm,1.5837914441273704,1.6269702399685915
ACOTAim,0.006049969673366487,0.007381854908969979
ACS,0.0008861049434354593,0.0007382481382410194
ACtm,0.0,0.0
ADCL,2.8943273493039443e-08,2.67937126214267e-08
ADCS,2.8943273493039443e-08,2.67937126214267e-08
ADK1m,0.0,0.0
ADMDC,0.0,0.0
ADNCYC,0.0,0.0
ADNK1,0.002544052149208622,0.0014636035070989982
ADPT,0.0,0.0
ADSK,0.001992365833555165,0.0009142875295722143
ADSL1r,0.0028224245394257346,0.0032737239601300866
ADSL2r,0.0010978226400229522,0.0028617611714938773
ADSS,0.0028224245394257346,0.0032737239601300866
AGAT_PP,0.0017019903987940562,0.0015534140379479821
AGPRim,0.006049969673366487,0.007381854908969979
AHCi,0.002544052149208622,0.0014636035070989982
AHCYStm,-8.682982047447129e-08,-8.038113787101829e-08
AICART,0.0033067270118606984,0.004542851564357364
AIRCr,0.0010978226400229522,0.0028617611714938773
AKGDbm,1.5643987582768009,1.5942258649011243
AKP1,2.8943273493039443e-08,0.0
ALASm,2.3154618793081037e-07,2.1434970098812675e-07
ALATA_L,-0.006340021439418234,-0.00959300629298977
ALATRS,0.0,0.0
ALCD19y,0.0,0.0
ALCD2x,0.0,0.0
ALDD19x,0.0,0.0
ALDD2xm,0.0,0.0
ALLTAHr,0.0,0.0
ALLTNr,0.0,0.0
ALLTNti,0.0,0.0
ALPHNH,0.0,0.0
AMETtm,8.682982047447129e-08,8.038113787101829e-08
AMID3,0.0,0.0
AMPDA,0.0,0.0
ANPRT,0.001809501142856153,0.0012828627464302209
ANS,0.001809501142856153,0.0012828627464302209
AP4AHr,0.0,0.0
ARGN,0.0,0.0
ARGSL,0.006049969673366487,0.006251696110510081
ARGSSr,0.006049969673366487,0.006251696110510081
ARGTRS,0.0,0.0
ARGTRSm,0.0,0.0
ASADi,0.006818197771159216,0.006090118088021902
ASNN,0.0,0.0
ASNS1,0.00510212463881754,0.004006163762115991
ASNTRS,0.0,0.0
ASNTRSm,0.0,0.0
ASPCT,0.001064949080418906,0.0027784616459357574
ASPKi,0.006818197771159216,0.006090118088021902
ASPTA,1.64929126800344,1.7191317164443458
ASPTAm,-1.7154194897539257,-1.7901579492730273
ASPTAp,0.0,0.0
ASPTRS,0.0,0.0
ASPTRSm,0.0,0.0
ATP2tp_H,0.0,0.0
ATPATF1,0.0,0.0
ATPM,22.28787871100285,23.659440477833794
ATPPRT,0.002208904371837746,0.0016810903928634873
ATPS3m,22.613227041692348,23.18728853256369
ATPS3v,0.0,0.0
ATPtp_H,0.0,0.0
BACCL,0.0,0.0
BPNT,0.001992365833555165,0.0009142875295722143
BTSr,0.0,0.0
C14STR,0.0013316042500533653,0.0009807665809642631
C22STDS,0.0,0.0
C24STRer,0.0013024842272990312,0.0009127604568696653
C3STDH1,0.0013316042500533653,0.0009807665809642631
C3STKR1,0.0013316042500533653,0.0009807665809642631
C4STMO1,0.0013316042500533653,0.0009807665809642631
C5STDS,0.0013024842272990312,0.0009127604568696653
C8STI,0.0013024842272990312,0.0009281357544910527
CATp,0.0010650450392649016,0.0005137071676942327
CBPS,0.007114918753785393,0.009030157756445839
CHLPCTD,0.0,0.0
CHOLK,0.0,0.0
CHORM,0.004570435414290022,0.004888882874261864
CHORS,0.0063799944436931585,0.006171799208117331
CHRPL,2.894327349141298e-08,2.6793712623634038e-08
CHTNS,0.0022740185966911475,0.002026810391405856
CITtam,0.0016590552981756998,0.005403483321272964
CITtcm,0.0,0.0
CLPNSm_PP,0.0,4.7018560767915e-06
CO2t,-4.921795571333535,-5.022966607452105
CO2tm,-4.804056276311828,-4.91245134925078
CO2tv,0.0,0.0
CPPPGO,2.8943273491351297e-08,2.6793712623515844e-08
CRNCARtm,0.0,0.0
CSm,1.5837914441273704,1.6269702399685915
CSNATm,0.0,0.0
CSNATp,0.0,0.0
CSNATr,0.0,0.0
CSND,0.0,0.0
CSp,0.0,0.0
CTPS1,0.0005030912169282801,0.0013747425247724037
CYSS,0.0,0.0
CYSTGL,0.0,0.0
CYSTL,0.0,0.0
CYSTRS,0.0,0.0
CYSTS,0.0,0.0
CYTD,0.0,0.0
CYTDK2,0.0,0.0
CYTK1,0.0008629556317979304,-0.0010189296188676574
CYTK2,0.0,0.0
DADK,-4.0560761228598234e-05,-3.331664196171077e-05
DAGCPT_PP,0.0,0.0
DAGPYP_PP,0.00033594355006784577,0.0011933383085212382
DAGPYPer_PP,0.0,0.0
DB4PS,1.1577309396540519e-07,1.0717485049406338e-07
DCMPDA,-2.830136125872082e-05,-2.3246760946414814e-05
DDPA,0.004720939145517459,0.0007683158868443671
DGK1,-2.830136125872082e-05,-2.3246760946414814e-05
DHAD1m,0.010581382965536333,0.011640381414313183
DHAD2m,0.0033806988572665166,0.003933175015717815
DHAK,0.0,0.0
DHAPtm,0.0,0.0
DHFRi,4.0589704502091275e-05,3.33434356743322e-05
DHFS,2.8943273493039443e-08,2.67937126214267e-08
DHNPAm,2.8943273493039443e-08,0.0
DHORTS,-0.001064949080418906,-0.0027784616459357574
DHQS,0.0063799944436931585,0.006171799208117331
DHQTi,0.0063799944436931585,0.006171799208117331
DIPS,0.0,0.0
D_LACDm,0.0,0.0
D_LACt2,0.0,0.0
DMATT,0.002663237443380222,0.0019712187964545853
DOLPMTcer,0.011399112371594671,0.010183486356819668
DPCOAK,3.7724785974568214e-06,4.118746006192799e-06
DPMVD,0.00798979915996114,0.005913736770501627
DPR,3.7724785974568214e-06,4.118746006192799e-06
DTMPK,0.0,0.0
DURIPP,0.0,0.0
DUTPDP,0.0,0.0
ECOAH11p,0.0,0.0
ECOAH4p,0.0,0.0
ECOAH5p,0.0,0.0
ECOAH6p,0.0,0.0
ECOAH7p,0.0,0.0
ECOAH8p,0.0,0.0
EHGLAT,0.0,0.0
ENO,1.7414705760981337,1.800632808253243
ETHAK,0.0,0.0
ETHAPT_PP,0.0,0.0
ETOHt,0.0,0.0
ETOHtm,0.0,0.0
FA120ACPH,0.0,0.0
FA140ACPH,0.0,0.0
FA140COAabcp,0.0,0.0
FA160ACPH,5.162859826726592e-07,4.450698411967348e-07
FA160COAabcp,0.0,0.0
FA180ACPH,3.2233208446471187e-06,1.6270434681507493e-07
FA180COAabcp,0.0,0.0
FA181COAabcp,0.0,0.0
FACOAL160,0.0,0.0
FACOAL181,0.0,0.0
FACOAL182,0.0,0.0
FADFMNtm,0.0,0.0
FBA,0.8642996632082779,0.8935563437640479
FBP,0.0,0.0
FBP26,0.0,0.0
FCLTm,2.8943273491351297e-08,2.6793712623515844e-08
FDH,0.0013318068529678065,0.0009809273432400043
FE2t,2.8943273491351297e-08,2.6793712623515844e-08
FKYNH,0.0,0.0
FMETTRSm,0.0,0.0
FMNAT,0.0,0.0
FORt,0.0,0.0
FRTT,2.894327349141298e-08,2.6793712623634038e-08
FTHFCL,0.0,0.0
FTHFLi,0.0,0.0
FUM,0.009970216852815175,0.012387181242134046
FUMm,1.564398526730613,1.5942256505514232
G3PD1ir,0.0017547701728649126,0.0015581158940247736
G3PD1irm,0.0,0.0
G3PDm,0.0,0.0
G3PT,0.0,0.0
G5SADr,0.0,0.0
G5SD,0.0,0.0
G6PDH2,0.11037981691904812,0.114495932838371
GALU,0.09324737613589405,0.04801401935431307
GAPD,1.7591335690610244,1.8180201181440219
GARFTi,0.0010978226400229522,0.0028617611714938773
GAT2_PP,0.0,0.0
GCCam,0.0,0.0
GCCbim,0.0,0.0
GCCcm,0.0,0.0
GF6PTA,0.0022740185966911475,0.002026810391405856
GHMT2r,0.007564774236147928,0.009605417403439825
GHMT2rm,0.0,0.0
GK1,2.8388191079196543e-05,2.3300348371661848e-05
GLCGSD,0.0,0.0
GLCP,0.017950543681560665,0.0
GLCS2,0.0,0.017489890645838824
GLCtv,0.0,0.0
GLNS,0.02294972590448047,0.03315169449892183
GLNTRS,0.0,0.0
GLPT,0.0,0.0
GLU5K,0.0,0.0
GLUCYS,0.0,2.6793712623515844e-08
GLUDC,0.0,0.0
GLUDxi,0.0,0.0
GLUDyi,0.10435652332330578,0.12421765398639387
GLUPRT,0.0010978226400229522,0.0028617611714938773
GLUSx,0.0,0.0
GLUTRS,0.0,0.0
GLUTRSm,0.0,0.0
GLYC3Ptmc,5.2779774070856333e-05,4.7018560767915e-06
GLYCt,0.0,0.0
GLYK,0.0,0.0
GLYOX,0.0,0.0
GLYTRS,0.0,0.0
GMPS2,0.0004843024724349635,0.0012691276042272781
GND,0.11037981691904812,0.114495932838371
GPDDA1,0.0,0.0
GRTT,0.002663237443380222,0.0019712187964545853
GTHO,0.0,0.0
GTHOm,0.0,0.0
GTHPm,0.0,0.0
GTHS,0.0,2.6793712623515844e-08
GTPCII,5.788654698270259e-08,5.358742524703169e-08
GTPH1,0.0,0.0
GUAD,0.0,0.0
GUAPRT,0.0,0.0
H2Ot,-5.236098576074864,-5.364007642522769
H2Otm,-29.16723165780359,-29.90261150715054
H2Otp,0.002130090078529803,0.0010274143353884654
H2Otv,0.0,0.0
HACD10p,0.0,0.0
HACD4p,0.0,0.0
HACD5p,0.0,0.0
HACD6p,0.0,0.0
HACD7p,0.0,0.0
HACD8p,0.0,0.0
HACNHm,0.0060793538245746985,0.0056670246521845795
HCITSm,0.0060793538245746985,0.0056670246521845795
HCYSMT,0.0,0.0
HETZK,0.0,0.0
HEX1,1.0,1.0
HEX4,0.0,0.0
HEX7,0.0,0.0
HISTP,0.002208904371837746,0.0016810903928634873
HISTRS,0.0,0.0
HISTRSm,0.0,0.0
HKYNH,0.0,0.0
HMBS,2.8943273491351297e-08,2.6793712623515844e-08
HMGCOAR,-0.00798979915996114,-0.005913736770501627
HMGCOAS,0.0,0.0
