,Derived,Consensus
GLUt7,0.0,0.0
ILEt6,0.0,0.0
LEUt6,0.0,0.0
TCHOLAabcv,0.0,0.0
NFTYROX,0.0,0.0
2DOXG6PP,0.0,0.0
THIORDXm,0.0,0.0
THIORDXni,0.0,0.0
THIORDXp,-6.212159393889996e-05,-2.9963341359750868e-05
GCC2bim,0.0,0.0
10FTHFtm,-9.165194183911461e-06,-1.1222933345029487e-06
2OXOADPTm,0.00017729726714740146,0.00016527216751684455
3HAD100m,0.0,0.0
3HAD120m,0.0,0.0
3HAD140m,0.0,0.0
3HAD160m,0.0,0.0
3HAD180m,0.0,0.0
3HAD40m,0.0,0.0
3HAD60m,0.0,0.0
3HAD80m,0.0,0.0
3M2OBLOXRD1,0.0,0.0
3M2OBLOXRD2,0.0,0.0
3OAR100m,0.0,0.0
3OAR120m,0.0,0.0
3OAR140m,0.0,0.0
3OAR160m,0.0,0.0
3OAR180m,0.0,0.0
3OAR40m,0.0,0.0
3OAR60m,0.0,0.0
3OAR80m,0.0,0.0
3OAS100m,0.0,0.0
3OAS120m,0.0,0.0
3OAS140m,0.0,0.0
3OAS160m,0.0,0.0
3OAS180,0.0,0.0
3OAS60m,0.0,0.0
3OAS80m,0.0,0.0
3SALACBOXL,0.0,0.0
3SALATAi,0.0,0.0
3SPYRSP,0.0,0.0
5HOXINDACTO2OX,0.0,0.0
5HOXINDACTOX,0.0,0.0
5MTHFtm,0.0,0.0
AACOAT,0.0,0.0
AASAD3,0.0,0.0
ACACT10m,0.0,0.0
ACACT1x,0.0,0.0
ACACT2rx,0.0,0.0
ACACT3rx,0.0,0.0
ACGPID,0.0,0.0
ACOAD8m,0.0,0.0
ACOAD9m,0.0,0.0
ACOAH,0.0,0.0
ACODA,0.0,0.0
ACONTx,0.0,0.0
ACPpds,0.0,0.0
ACPS1,0.0,0.0
ADPRDP,-1.688193658868145e-09,-1.5628147865718537e-09
AHSERL2,2.5842217678109964e-05,2.1530146322079977e-05
ALATRSm,0.0,0.0
ALCD19,0.0,0.0
ALDD2x,0.0,0.0
ALKP,0.0,0.0
ALKPv,0.0,0.0
AM6SAD,0.0,0.0
AMCOXO,0.0,0.0
AMPTASECG,-8.440968300895712e-10,0.0
APAT2r,0.0011092280997657814,0.0012167606772016597
APRAUR,0.0,0.0
ASP1DC,0.0011093381197062227,0.0012168807956274075
ASPO1,0.0,0.0
ASPO6,0.0,0.0
BBHOX,0.0,0.0
BDMT,0.0,0.0
BMTer,0.0,0.0
BPNT2,0.0,0.0
CHTNASE,0.0,0.0
COAtp,0.0,0.0
COAtr,0.0,0.0
CYSO,0.0,0.0
CYSSm,0.0,0.0
CYSTRSm,0.0,0.0
CYTDH,0.0,0.0
CYTDK1,0.0,0.0
DADA,0.0,0.0
DALAOX,0.0,0.0
DALAxt,0.0,0.0
DDPGA,0.0,0.0
DESAT18_10,0.0,0.0
DHAD1,0.0,0.0
DHAD2,0.0,0.0
DHPPDA2,0.0,0.0
DHPS,0.0,7.814073932181642e-10
DOLASNT,0.0,0.0
DOLPGT1,0.0,0.0
DOLPGT2,0.0,0.0
DOLPGT3,0.0,0.0
DOLPHer,0.0,0.0
DOLPMT1,0.0,0.0
DOLPMT2,0.0,0.0
DOLPMT3,0.0,0.0
DOLPMT4,0.0,0.0
EAR100ym,0.0,0.0
EAR120ym,0.0,0.0
EAR140ym,0.0,0.0
EAR160ym,0.0,0.0
EAR180xm,0.0,0.0
EAR40ym,0.0,0.0
EAR60ym,0.0,0.0
EAR80ym,0.0,0.0
ECOAH1,0.0,0.0
ECOAH12m,0.0,0.0
ECOAH1x,0.0,0.0
ECOAH2p,0.0,0.0
ECOAH3x,0.0,0.0
ECOAH9ir,0.0,0.0
ETFQO,0.0,0.0
FACOAE160,0.0,0.0
FACOAE180,0.0,0.0
FACOAL180,0.0,0.0
FACOAL183,0.0,0.0
FADDP,-8.440968300895712e-10,-7.814073932790917e-10
FALDH2,0.0,0.0
FALGTHLs,0.0,0.0
FEROc,0.0,0.0
FOLD3,0.0,0.0
FOMETR,0.0,0.0
FRDO,0.0,0.0
FTCD,0.0,0.0
FTHFDH,0.0,0.0
FTHFDHm,0.0,0.0
G12MT1,0.0,0.0
G12MT2,0.0,0.0
G13MT,0.0,0.0
G16MT,0.0,0.0
GHMT3,0.0,0.0
GLCNACPT,0.0,0.0
GLCNACT,0.0,0.0
GLNtm,0.0,0.0
GLNTRAT,0.0,0.0
GLNTRATm,0.0,0.0
GLNTRSm,0.0,0.0
GluForTx,0.0,0.0
GLUSy,0.0,0.0
GLUTCOADHc,0.0,0.0
GLYO,0.0,0.0
GLYtm,9.171946958552179e-06,1.1285445936491819e-06
GLYTRSm,0.0,0.0
GNK,0.0,0.0
GPDDA2,0.0,0.0
GPIMTer,0.0,0.0
GTHRDHpp,-8.440968300895712e-10,0.0
GUACYC,0.0,0.0
H2ETer,0.0,0.0
H5MTer,0.0,0.0
H6ET3er,0.0,0.0
H6MTer,0.0,0.0
H6MTg,0.0,0.0
HACD1,0.0,0.0
HACD1x,0.0,0.0
HACD2x,0.0,0.0
HACD3x,0.0,0.0
HACD9m,0.0,0.0
HACDp20,0.0,0.0
HACDp22,0.0,0.0
HACDp24,0.0,0.0
HIBDm,0.0,0.0
HISD,0.0,0.0
HMGLm,0.0,0.0
HSERTAm,2.5842217678109964e-05,2.1530146322079977e-05
HXAND,0.0,0.0
IZPN,0.0,0.0
KAS14m,0.0,0.0
KATp20,0.0,0.0
KATp22,0.0,0.0
KATp24,0.0,0.0
KYNAKGAT,0.0,0.0
LFORKYNHYD,0.0,0.0
LPASE,0.0,0.0
lplipa2,0.0,0.0
LTA4H,0.0,0.0
LYSMTF1n,0.0,0.0
LYSMTF2n,0.0,0.0
LYSMTF3n,0.0,0.0
M4BET2er,0.0,0.0
M4CET3er,0.0,0.0
MAN1PT2,0.00033244659008561126,0.0002972037708085104
MAOX,0.0,0.0
MCCCrm,0.0,0.0
MCITD,0.0,0.0
ME1,0.0,0.0
MG1er,0.0,0.0
MG2er,0.0,0.0
MG3er,0.0,0.0
MGCHrm,0.0,0.0
MI13PP,0.0,0.0
MI145P6Kc,0.0,0.0
MI145PP,0.0,0.0
MI14PP,0.0,0.0
MI3PP,5.980765128869555e-06,1.0416097570974393e-06
MI4PP,0.0,0.0
MICITDm,0.0,0.0
MM8Ber,0.0,0.0
MMSAD3,0.0011092280997657814,0.0012167606772016597
MMTSAO,0.0,0.0
MTAN,0.0,0.0
MTRK,0.0,0.0
NADDP,0.0,0.0
NADDPm,0.0,0.0
NADS2m,0.0,0.0
NICRNS,0.0,0.0
NICRNSm,1.688193658868145e-09,1.5628147865718537e-09
NODOx,0.0,0.0
NP1,0.0,0.0
NTP1,0.0,0.0
NTP1er,0.0,0.0
NTP1g,0.0,0.0
NTP1m,0.0,0.0
NTP3v,0.0,0.0
NTPP1,0.0,0.0
OPAHir,0.0,0.0
P5CRm,0.0001085254218483801,9.945067110916527e-05
PCLAD,0.0,0.0
PDHa1,0.047364568069399024,0.048452255850453214
PDHa2,0.04726597392835417,0.048337549386308895
PI4PP,0.0,0.0
PIACGT,0.0,0.0
PIPLC,0.0,0.0
pla2_2,0.0,0.0
plipa2,0.0,0.0
PPAtm,0.0,0.0
PPItx,0.0,0.0
PPNCL3,1.1001994044127677e-07,0.0
PROAKGOX1r,0.0,0.0
PROTRSm,0.0,0.0
PUTA3,-0.0001085254218483801,-9.945067110916527e-05
SBTPD,0.0,0.0
SERTRSm,0.0,0.0
SPMDOX,0.0,0.0
SPODM,0.0,0.0
SPODMm,0.0,0.0
St,0.0,0.0
SUCCtp,0.0,0.0
THFtm,9.165194183911461e-06,1.1222933345029487e-06
TMABADH,0.0,0.0
TMLYSOX,0.0,0.0
TRPS2,0.0,0.0
TRPS3r,0.0,0.0
UDPDOLPT,0.0,0.0
UDPGP,0.0,0.0
URCN,0.0,0.0
UREAt,0.0,0.0
VALt5m,0.0,0.0
VPAMT,0.0,0.0
XAND,0.0,0.0
XAO2,0.0,0.0
ABTDG,0.0,0.0
ASNtm,0.0,0.0
3HBCOAHLm,0.0,0.0
GLNFRDOX,0.0,0.0
FCYTB5R,8.603056476555495e-05,9.403757046355738e-05
NADHKm,0.0,0.0
OSUCCCL,0.0,0.0
OSUCCCLm,0.0,0.0
ACOAO20p,0.0,0.0
ACOAO22p,0.0,0.0
ACOAO24p,0.0,0.0
ACOAO04p,0.0,0.0
ACOAO06p,0.0,0.0
ACOAO08p,0.0,0.0
GTP89H,8.44096830138804e-10,0.0
ICLx,0.0,0.0
PAPSH,0.0,0.0
TRNAALAMET,0.0,0.0
TRNAGUAMETc,0.0,0.0
TRNAGUAMETm,0.0,0.0
AKGDH1,0.0,0.0
TRPOX,0.0,0.0
ETHAMPPL,0.0,0.0
SO3FDXRD,0.0,0.0
CYSTH2SS,3.2262809211305776e-05,5.1339836262115075e-06
FOLR,0.0,0.0
NFORAH,0.0,0.0
E3MMALOR,9.859414104485499e-05,0.00011470646414431903
DOLPPP,0.0,0.0
TRNADMPPT,0.0,0.0
HISTD,6.44201209236539e-05,4.902704153813569e-05
INOSTK1,0.0,0.0
PCH,0.0,0.0
AGL_PP,0.0,0.0
PAL_PP,0.0,0.0
BDGLC1R,0.0,0.0
GLCISO,0.0,0.0
HYPTAURDH,0.0,0.0
HXDCALOR,0.0,0.0
DHORDm,0.0,0.0
ICDOXSUC,0.0,0.0
ICDOXSUCm,0.0,0.0
2OXOADOX,0.0,0.0
PGH,0.0,0.0
PETH,0.0,0.0
PEH,0.0,0.0
URATEHO,0.0,0.0
OLIGOPK,0.0,0.0
FCYTDESAT18,8.603056476555495e-05,9.403757046355738e-05
FAOXC183806x,0.0,0.0
FOLR2m,0.0,0.0
CHTNDAe,0.0,0.0
NARGNHOX,0.0,0.0
FICYTCS,0.0,0.0
4HPHACR,0.0,0.0
PDHbrm,0.04726597392835417,0.048337549386308895
GALURUT,0.0,0.0
3OASTO,0.0,0.0
3M2OBLOXRD3,0.0,0.0
ECOAH9p,0.0,0.0
ECOAH10p,0.0,0.0
ECOAH12p,0.0,0.0
SBTK6,0.0,0.0
GGLUCTC,0.0,0.0
HISTD1,6.44201209236539e-05,4.902704153813569e-05
RNAUUM,0.0,0.0
TRNAPSURI,0.0,0.0
TRNAPSURIm,0.0,0.0
4NPHPP,0.0,0.0
PTPPALDHT,0.0,0.0
MCPSULT,0.0,0.0
ARDENDR,0.0,0.0
13DAMPPO,0.0,0.0
ACOAD10NADm,0.0,0.0
3MOPDH3,0.0,0.0
AKGDH2,0.0,0.0
LANOSTD24,0.0,0.0
ARGTRNATR,0.0,0.0
CITCONH,9.859414104485499e-05,0.00011470646414431903
E3MMALH,9.859414104485499e-05,0.00011470646414431903
ALLTNISOR,0.0,0.0
4MOPDH3,0.0,0.0
GLUAATRANS,0.0,0.0
ASPTRNAQL,0.0,0.0
ASPTRNAQLm,0.0,0.0
NTMELYSH,0.0,0.0
LPEAT_PP,0.0,0.0
OXPTPH,8.44096830138804e-10,0.0
ALACPYRL,9.859414104485499e-05,0.00011470646414431903
4HTHBDH,0.0,0.0
BTNCBXLH,0.0,0.0
UPPDC2,0.0,0.0
FAPTPAH,8.44096830138804e-10,0.0
25DAPTPM,8.44096830138804e-10,0.0
3H3M2OPR,9.859414104485499e-05,0.00011470646414431903
3H3M2OPS,9.859414104485499e-05,0.00011470646414431903
BTNAPOCL,0.0,0.0
DHDPP,0.0,0.0
GPIAT,0.0,0.0
CERASE224,-7.276338848455628e-08,0.0
CERASE226,0.0,0.0
5HIURATEH,0.0,0.0
OHCUREIMDZLNCAR,0.0,0.0
PAOX,0.0,0.0
4HPHACS,0.0,0.0
MI3PS,5.980765128869555e-06,1.0416097570974393e-06
DKMPPDb,0.0,0.0
DKMPPDa,0.0,0.0
CITMALS,9.859414104485499e-05,0.00011470646414431903
CYSST,0.0,0.0
4MOPDH1,0.0,0.0
4MOPDH2,0.0,0.0
3MOPDH1,0.0,0.0
3MOPDH2,0.0,0.0
OGLYCOS,0.0,0.0
OACPN6OT,0.0,0.0
PN6OLST,0.0,0.0
OACPSST,0.0,0.0
LPACPN6LPT,0.0,0.0
LPTAYYLT,0.0,0.0
LPPROTL,0.0,0.0
SERSECTRSm,0.0,0.0
SERSECTRS,0.0,0.0
APCADVS,0.0,0.0
SLD,0.0,0.0
DOLPMT5,0.0,0.0
IND3ACS,0.0,0.0
16MANASE,0.0,0.0
AGPGAT,0.0,0.0
AGPGS,0.0,0.0
MLCLPNAT,0.0,0.0
CLPNAH,0.0,0.0
DAHSS,0.0,0.0
Coq1,0.0,0.0
TRNADHUS,0.0,0.0
STEROLS,0.0,2.3089963345482536e-05
GLYCERIDES,0.0,3.5230846296338435e-05
LIPIDS,0.0,4.8447258383303684e-05
PI1456PP,0.0,0.0
ALTOX,0.0,0.0
G15LACH,0.0,0.0
L_LACDm,0.0,0.0
PMTCOAtr,0.0,0.0
ACter,0.0,0.0
PIt2er,0.0,0.0
ATPter,0.0,0.0
ADPter,0.0,0.0
PTD1INOter,0.0,0.0
CDPter,0.0,0.0
UDPGLCtr,0.0,0.0
CTPter,0.0,0.0
ATPter_H,0.0,0.0
GDPMANter,0.0,0.0
H2O2ter,0.0,0.0
LCYSTINter,0.0,0.0
UMPter,0.0,0.0
NO3t,0.0,0.0
ACPt,0.0,0.0
CHITINt,0.0,0.0
CHITOSt,0.0,0.0
D_LACt,0.0,0.0
growth,0.0008440968300895712,0.0007814073932790917
L_LACt,0.0,0.0
PIt2g,0.0,0.0
ATPtg_H,0.0,0.0
GTHOXtm,0.0,0.0
H2Stm,0.0,0.0
NCAMtm,-1.688193658868145e-09,-1.5628147865718537e-09
ACHMStm,-2.5842217678109964e-05,-2.1530146322079977e-05
HOMtm,-2.5842217678109964e-05,-2.1530146322079977e-05
OROTtm,0.0,0.0
METtm,0.0,0.0
TRPtm,0.0,0.0
TYRtm,0.0,0.0
CYStm,0.0,0.0
Stm,0.0,0.0
1PYR5Ctm,0.0001085254218483801,9.945067110916527e-05
4MOPtm,-0.00017436378217280428,-0.00018465498519121254
METHFtm,0.0,0.0
GTHRDtm,0.0,0.0
ACSERtm,0.0,0.0
ACORNtm,0.0,0.0
ACACtm,0.0,0.0
NADtm,0.0,0.0
MALSUCCtm,0.0,0.0
AKGMALtm,0.050868809158052856,0.05349281085614465
FEt1m,8.440968300895712e-10,7.814073932790917e-10
DHORtm,0.0,0.0
THRtm,0.0,0.0
2HETHPPtm,0.0,0.0
2MOPtm,0.0,0.0
ACCOAtm,0.0,0.0
ALACtm,0.0,0.0
CBPtm,0.0,0.0
CPPPG3tm,0.0,0.0
HCITtm,0.0,0.0
LCADtm,0.0,0.0
LKYNRtm,0.0,0.0
SERtm,0.0,-2.7424830236587016e-07
TTC_GGDPtm,0.0,0.0
23DHMPtm,0.0,0.0
CRNCAR8tp,0.0,0.0
B2COAtp,0.0,0.0
CITtp,0.0,0.0
AKGMALtp,0.0,0.0
FA183COAabcp,0.0,0.0
FA240COAabcp,0.0,0.0
FA260COAabcp,0.0,0.0
DHAtv,0.0,0.0
GTPGDPtv,0.0,0.0
MANtv,0.0,0.0
GTPtv,0.0,0.0
DHAPtv,0.0,0.0
ODCALOR,0.0,0.0
34HPPOR,0.0,0.0
ASPGLUtp,0.0,0.0
CO2tg,0.0,0.0
CRNCARtp,0.0,0.0
DHFtm,0.0,0.0
FLDO,0.0,0.0
FTHFCLm,0.0,0.0
FUMAC,0.0,0.0
G5SADsm,0.0001085254218483801,9.945067110916527e-05
GLUN,0.0,0.0
HGNTOR,0.0,0.0
MACACI,0.0,0.0
NADN,-1.688193658868145e-09,-1.5628147865718537e-09
NADPPPS,-8.440968297051231e-10,-7.8140742606949e-10
NH4tp,0.0,0.0
NTD1,0.0,0.0
NTD11,0.0,0.0
NTD6,0.0,0.0
NTD8,0.0,0.0
NTD9,0.0,0.0
NTP3,0.0,0.0
P5CDm,0.0,0.0
PEtg_SC,0.0,0.0
PROtm,0.0,0.0
PStg_SC,0.0,0.0
QULNS,0.0,0.0
SERAT,0.0,0.0
PHOSPHOLIPIDS,0.0,9.936532694415586e-06
PROTEINS,0.0,0.0002891207355132639
CARBOHYDRATES,0.0,0.00028833932811998483
RNA,1.8873255533283763e-05,5.1572887956420056e-05
DNA,1.236703937891562e-06,1.0158296112628191e-06
COF,0.0008440968300895712,0.0007814073932790917
Consensus,0.0,0.0007814073932790917
HEXDPtm,0.0,0.0
PItv,0.0,0.0
ACACT9p,0.0,0.0
ACOAO9p,0.0,0.0
CERS124,0.0,0.0
CERS126,0.0,0.0
CERS224,0.0,1.8910945560069092e-07
CERS226,0.0,0.0
FA182COAabcp,0.0,0.0
LGTHL,0.0,0.0
PDE1,0.0,0.0
PDE4,0.0,0.0
TREHe,0.0,0.0
PSERDv_PP,0.0,0.0
MNTt,0.0,0.0
METOHte,0.0,0.0
ACPtm,0.0,0.0
METOHtx,0.0,0.0
O2tx,3.106079696944998e-05,1.4981670679875434e-05
PStv_PP,0.0,0.0
PEtv_PP,0.0,0.0
CDPDGPm_PP,1.5392605815429336e-06,1.3712415118293508e-07
13BGH,0.0,0.0
13GS,0.0026178198939084936,0.0008837600406877534
2DHPtm,0.0,0.0
3C3HMPtm,-0.00017436378217280428,-0.00018465498519121254
3DSPHR,2.2348933840350244e-07,4.409141382931923e-07
3HAO,0.0,0.0
3MOBtm,-0.00013422991652689328,-0.0001548231687153026
3MOPtm,0.0,0.0
4HBZtm,8.440968300913701e-10,7.814073932825387e-10
5AOPtm,-6.75277464071657e-09,-6.251259146232733e-09
AATA,0.00017729726714740146,0.00016527216751684455
ABTA,0.0,0.0
L_ABTt,0.0,0.0
ABUTDm,0.0,0.0
ACACT1,0.0,0.0
ACACT4p,0.0,0.0
ACACT5p,0.0,0.0
ACACT6p,0.0,0.0
ACACT7p,0.0,0.0
ACACT8p,0.0,0.0
ACALDtm,0.0,0.0
ACCOACr,0.0008604250768844075,0.0009441366134651144
ACGAM6PS,6.631910138310052e-05,5.910956226459689e-05
ACGAMPM,6.631910138310052e-05,5.910956226459689e-05
ACGKm,0.000176440312632663,0.0002152831928532417
ACGSm,0.0,0.0
ACLSm,0.00030859369869969756,0.0003394781539065152
ACOAO4p,0.0,0.0
ACOAO5p,0.0,0.0
ACOAO6p,0.0,0.0
ACOAO7p,0.0,0.0
ACOAO8p,0.0,0.0
ACOATA,0.00010973199813152848,0.00012033818364970941
ACOATAm,0.0,0.0
ACONT,0.0,0.0
ACONTm,0.046189431126730573,0.04744869037076703
ACOTAim,0.000176440312632663,0.0002152831928532417
ACS,2.5842217678109964e-05,2.1530146322079977e-05
ACtm,0.0,0.0
ADCL,8.44096830138804e-10,7.814073932181642e-10
ADCS,8.44096830138804e-10,7.814073932181642e-10
ADK1m,0.0,0.0
ADMDC,0.0,0.0
ADNCYC,0.0,0.0
ADNK1,7.419431514445811e-05,4.268429005514553e-05
ADPT,0.0,0.0
ADSK,5.810502688941574e-05,2.6664129948291484e-05
ADSL1r,8.231272138613412e-05,9.547434287831378e-05
ADSL2r,3.201671748431778e-05,8.345992840281939e-05
ADSS,8.231272138613412e-05,9.547434287831378e-05
AGAT_PP,4.963656584643889e-05,4.530350948866752e-05
AGPRim,0.000176440312632663,0.0002152831928532417
AHCi,7.419431514445811e-05,4.268429005514553e-05
AHCYStm,-2.5322904902808866e-09,-2.3442221798510043e-09
AICART,9.643683840797168e-05,0.00013248696994095507
AIRCr,3.201671748431778e-05,8.345992840281939e-05
AKGDbm,0.045623866051367555,0.04649373884443149
AKP1,8.44096830138804e-10,0.0
ALASm,6.75277464071657e-09,6.251259146232733e-09
ALATA_L,-0.00018489933425505553,-0.0002797688452676789
ALATRS,0.0,0.0
ALCD19y,0.0,0.0
ALCD2x,0.0,0.0
ALDD19x,0.0,0.0
ALDD2xm,0.0,0.0
ALLTAHr,0.0,0.0
ALLTNr,0.0,0.0
ALLTNti,0.0,0.0
ALPHNH,0.0,0.0
AMETtm,2.5322904902808866e-09,2.3442221798510043e-09
AMID3,0.0,0.0
AMPDA,0.0,0.0
ANPRT,5.2771991363891315e-05,3.74131964729327e-05
ANS,5.2771991363891315e-05,3.74131964729327e-05
AP4AHr,0.0,0.0
ARGN,0.0,0.0
ARGSL,0.000176440312632663,0.00018232342900472963
ARGSSr,0.000176440312632663,0.00018232342900472963
ARGTRS,0.0,0.0
ARGTRSm,0.0,0.0
ASADi,0.0001988447895252423,0.00017761119434215185
ASNN,0.0,0.0
ASNS1,0.0001487975171721571,0.0001168350958447147
ASNTRS,0.0,0.0
ASNTRSm,0.0,0.0
ASPCT,3.105799844157275e-05,8.103059484825152e-05
ASPKi,0.0001988447895252423,0.00017761119434215185
ASPTA,0.048099657132152404,0.05013647239282493
ASPTAm,-0.05002820962901233,-0.05220786967281155
ASPTAp,0.0,0.0
ASPTRS,0.0,0.0
ASPTRSm,0.0,0.0
ATP2tp_H,0.0,0.0
ATPATF1,0.0,0.0
ATPM,0.65,0.69
ATPPRT,6.44201209236539e-05,4.902704153813569e-05
ATPS3m,0.6594884047822718,0.6762302389381696
ATPS3v,0.0,0.0
ATPtp_H,0.0,0.0
BACCL,0.0,0.0
BPNT,5.810502688941574e-05,2.6664129948291484e-05
BTSr,0.0,0.0
C14STR,3.883468560457462e-05,2.8602913982659886e-05
C22STDS,0.0,0.0
C24STRer,3.798543408827966e-05,2.6619594653141714e-05
C3STDH1,3.883468560457462e-05,2.8602913982659886e-05
C3STKR1,3.883468560457462e-05,2.8602913982659886e-05
C4STMO1,3.883468560457462e-05,2.8602913982659886e-05
C5STDS,3.798543408827966e-05,2.6619594653141714e-05
C8STI,3.798543408827966e-05,2.7067997284163214e-05
CATp,3.106079696944998e-05,1.4981670679875434e-05
CBPS,0.00020749831107423573,0.00026335402385298115
CHLPCTD,0.0,0.0
CHOLK,0.0,0.0
CHORM,0.00013329142076773455,0.00014257856970037444
CHORS,0.00018606510032528607,0.00017999332898809367
CHRPL,8.440968300913701e-10,7.814073932825387e-10
CHTNS,6.631910138310052e-05,5.910956226459689e-05
CITtam,4.8384413689483985e-05,0.00015758629183016543
CITtcm,0.0,0.0
CLPNSm_PP,0.0,1.3712415118293508e-07
CO2t,-0.14353843014173734,-0.14648896546767692
CO2tm,-0.14010470085971605,-0.14326591679793527
CO2tv,0.0,0.0
CPPPGO,8.440968300895712e-10,7.814073932790917e-10
CRNCARtm,0.0,0.0
CSm,0.046189431126730573,0.04744869037076703
CSNATm,0.0,0.0
CSNATp,0.0,0.0
CSNATr,0.0,0.0
CSND,0.0,0.0
CSp,0.0,0.0
CTPS1,1.4672068851574803e-05,4.0092763097321045e-05
CYSS,0.0,0.0
CYSTGL,0.0,0.0
CYSTL,0.0,0.0
CYSTRS,0.0,0.0
CYSTS,0.0,0.0
CYTD,0.0,0.0
CYTDK2,0.0,0.0
CYTK1,2.5167094991043045e-05,-2.971589449367462e-05
CYTK2,0.0,0.0
DADK,-1.182907316593279e-06,-9.716410231728864e-07
DAGCPT_PP,0.0,0.0
DAGPYP_PP,9.797402003821046e-06,3.480232060648644e-05
DAGPYPer_PP,0.0,0.0
DB4PS,3.376387320358285e-09,3.1256295731163666e-09
DCMPDA,-8.253762081488285e-07,-6.779646825568055e-07
DDPA,0.00013768068663580209,2.240703715792824e-05
DGK1,-8.253762081488285e-07,-6.779646825568055e-07
DHAD1m,0.00030859369869969756,0.0003394781539065152
DHAD2m,9.859414104485499e-05,0.00011470646414431903
DHAK,0.0,0.0
DHAPtm,0.0,0.0
DHFRi,1.1837514134234178e-06,9.724224305661046e-07
DHFS,8.44096830138804e-10,7.814073932181642e-10
DHNPAm,8.44096830138804e-10,0.0
DHORTS,-3.105799844157275e-05,-8.103059484825152e-05
DHQS,0.00018606510032528607,0.00017999332898809367
DHQTi,0.00018606510032528607,0.00017999332898809367
DIPS,0.0,0.0
D_LACDm,0.0,0.0
D_LACt2,0.0,0.0
DMATT,7.767021530597932e-05,5.748829820502143e-05
DOLPMTcer,0.00033244182354055655,0.0002969895079635844
DPCOAK,1.1001994044127677e-07,1.2011842574787858e-07
DPMVD,0.00023301317820842828,0.00017246723883724413
DPR,1.1001994044127677e-07,1.2011842574787858e-07
DTMPK,0.0,0.0
DURIPP,0.0,0.0
DUTPDP,0.0,0.0
ECOAH11p,0.0,0.0
ECOAH4p,0.0,0.0
ECOAH5p,0.0,0.0
ECOAH6p,0.0,0.0
ECOAH7p,0.0,0.0
ECOAH8p,0.0,0.0
EHGLAT,0.0,0.0
ENO,0.05078795919258905,0.05251335672366215
ETHAK,0.0,0.0
ETHAPT_PP,0.0,0.0
ETOHt,0.0,0.0
ETOHtm,0.0,0.0
FA120ACPH,0.0,0.0
FA140ACPH,0.0,0.0
FA140COAabcp,0.0,0.0
FA160ACPH,1.5056878812408462e-08,1.2979943068115372e-08
FA160COAabcp,0.0,0.0
FA180ACPH,9.400439477384229e-08,4.745082598533223e-09
FA180COAabcp,0.0,0.0
FA181COAabcp,0.0,0.0
FACOAL160,0.0,0.0
FACOAL181,0.0,0.0
FACOAL182,0.0,0.0
FADFMNtm,0.0,0.0
FBA,0.02520629210029035,0.026059529082052214
FBP,0.0,0.0
FBP26,0.0,0.0
FCLTm,8.440968300895712e-10,7.814073932790917e-10
FDH,3.884059428238529e-05,2.860760242701956e-05
FE2t,8.440968300895712e-10,7.814073932790917e-10
FKYNH,0.0,0.0
FMETTRSm,0.0,0.0
FMNAT,0.0,0.0
FORt,0.0,0.0
FRTT,8.440968300913701e-10,7.814073932825387e-10
FTHFCL,0.0,0.0
FTHFLi,0.0,0.0
FUM,0.0002907697515031149,0.0003612577002858628
FUMm,0.04562385929859292,0.04649373259317234
G3PD1ir,5.1175826427981825e-05,4.5440633639850454e-05
G3PD1irm,0.0,0.0
G3PDm,0.0,0.0
G3PT,0.0,0.0
G5SADr,0.0,0.0
G5SD,0.0,0.0
G6PDH2,0.003219098682637842,0.003339140404968244
GALU,0.0027194510197334045,0.001400272901022945
GAPD,0.051303079791312114,0.05302043734697095
GARFTi,3.201671748431778e-05,8.345992840281939e-05
GAT2_PP,0.0,0.0
GCCam,0.0,0.0
GCCbim,0.0,0.0
GCCcm,0.0,0.0
GF6PTA,6.631910138310052e-05,5.910956226459689e-05
GHMT2r,0.0002206178217879806,0.00028013080083541775
GHMT2rm,0.0,0.0
GK1,8.279084986391459e-07,6.795274973433637e-07
GLCGSD,0.0,0.0
GLCP,0.0005235066802142264,0.0
GLCS2,0.0,0.0005100722714442531
GLCtv,0.0,0.0
GLNS,0.0006693020018342112,0.0009668305227119393
GLNTRS,0.0,0.0
GLPT,0.0,0.0
GLU5K,0.0,0.0
GLUCYS,0.0,7.814073932790917e-10
GLUDC,0.0,0.0
GLUDxi,0.0,0.0
GLUDyi,0.003043436346710837,0.003622663068930665
GLUPRT,3.201671748431778e-05,8.345992840281939e-05
GLUSx,0.0,0.0
GLUTRS,0.0,0.0
GLUTRSm,0.0,0.0
GLYC3Ptmc,1.5392605815429336e-06,1.3712415118293508e-07
GLYCt,0.0,0.0
GLYK,0.0,0.0
GLYOX,0.0,0.0
GLYTRS,0.0,0.0
GMPS2,1.4124117021837557e-05,3.701262706264129e-05
GND,0.003219098682637842,0.003339140404968244
GPDDA1,0.0,0.0
GRTT,7.767021530597932e-05,5.748829820502143e-05
GTHO,0.0,0.0
GTHOm,0.0,0.0
GTHPm,0.0,0.0
GTHS,0.0,7.814073932790917e-10
GTPCII,1.6881936601791424e-09,1.5628147865581833e-09
GTPH1,0.0,0.0
GUAD,0.0,0.0
GUAPRT,0.0,0.0
H2Ot,-0.1527047108690732,-0.15643502967909498
H2Otm,-0.850628308929777,-0.8720748049500351
H2Otp,6.212159393889996e-05,2.9963341359750868e-05
